행정동,구,위도,경도,추정소득 k=5,추정소득 k=10,추정소득 k=15,추정소득 k=20,추정소득 k=25,추정소득 k=30,추정소득 k=35,추정소득 k=40,추정소득 k=45,추정소득 k=50,추정소득 k=1,추정소득 k=2,추정소득 k=3,추정소득 k=4,추정소득 k=6,추정소득 k=7,추정소득 k=8,추정소득 k=9,추정소득 k=11,추정소득 k=12,추정소득 k=13,추정소득 k=14,추정소득 k=16,추정소득 k=17,추정소득 k=18,추정소득 k=19,추정소득 k=21,추정소득 k=22,추정소득 k=23,추정소득 k=24,추정소득 k=26,추정소득 k=27,추정소득 k=28,추정소득 k=29,추정소득 k=31,추정소득 k=32,추정소득 k=33,추정소득 k=34,추정소득 k=36,추정소득 k=37,추정소득 k=38,추정소득 k=39,추정소득 k=41,추정소득 k=42,추정소득 k=43,추정소득 k=44,추정소득 k=46,추정소득 k=47,추정소득 k=48,추정소득 k=49,추정소득 k=51,추정소득 k=52,추정소득 k=53,추정소득 k=54,추정소득 k=55,추정소득 k=56,추정소득 k=57,추정소득 k=58,추정소득 k=59,추정소득 k=60,추정소득 k=61,추정소득 k=62,추정소득 k=63,추정소득 k=64,추정소득 k=65,추정소득 k=66,추정소득 k=67,추정소득 k=68,추정소득 k=69
수궁동,구로구,37.4940033,126.82596909999998,-0.6389432526184522,-0.6647052811772861,-0.6065154782543155,-0.5239204262872827,-0.4651305337091457,-0.3924054208339422,-0.37005742478881304,-0.30500740473518806,-0.28010514157911937,-0.24313543487704575,-0.847345683565428,-0.8227939025274651,-0.7007531405971604,-0.6808772428522427,-0.6613652210863392,-0.6773809128491156,-0.6888064687214124,-0.6747655723638025,-0.6607180761801908,-0.6574290322999656,-0.645985653054361,-0.6073729314988044,-0.602451285308933,-0.5594221206931259,-0.5439679250770544,-0.5270555913095646,-0.5152672696239499,-0.49341745890814087,-0.48694490230351095,-0.48570076670466084,-0.4457806571229805,-0.440120973630487,-0.426230355594706,-0.4070167656672976,-0.3912814138263777,-0.3940391660269486,-0.37812998668370357,-0.37508298501639237,-0.35623242928908916,-0.3439470543314496,-0.33144940152535524,-0.32001846669635436,-0.28870338293133924,-0.2771152106553938,-0.27898604770060415,-0.28033056121374095,-0.2754409145952774,-0.26128199722061723,-0.26025397631379854,-0.24752517089468806,-0.23713278722121062,-0.23420081913742646,-0.23359757185243563,-0.22953745717069152,-0.22921744874383015,-0.23259393038668402,-0.23120960370851187,-0.22123168010266578,-0.21132169418189833,-0.20283844492598055,-0.19354400812091477,-0.18418512310420876,-0.17522878488482327,-0.16576316107110892,-0.169932077650851,-0.16523082541099954,-0.1567845576192166,-0.1477805274877341,-0.1481475324669218
수색동,은평구,37.5851732,126.89601119999999,0.20978550771821575,0.006085043988193595,0.014500125115957656,-0.09801792516776066,-0.15666963426841052,-0.19880152570135382,-0.18187880019916383,-0.1986263112107022,-0.18550980820258564,-0.16742530701108238,0.16793060342931113,0.12297914497838616,0.24680936301680367,0.26559157448876625,0.20307027850166456,0.098952368483989,0.02049374960659768,0.05059993227336514,0.060928854064325196,0.03440567608053317,0.023689454439304963,0.005793031519066746,-0.03091311533034457,-0.024063660857490076,-0.04892122525533736,-0.06737206284311067,-0.11883220208137131,-0.12828232593691574,-0.13404881161480628,-0.14583049008022514,-0.16414332773539123,-0.1741131699606669,-0.18216224029860847,-0.19785442018054736,-0.20965043585142573,-0.1969617308240722,-0.19942451025031935,-0.19432891811574637,-0.1761399457882694,-0.1643862401094926,-0.1774207689597651,-0.190650817338678,-0.20158191690699281,-0.205282051347684,-0.20536725086152652,-0.1944255151672123,-0.19044669631611014,-0.19477522607826098,-0.18409987110669954,-0.17364813933362835,-0.16212579969576685,-0.15643051343774625,-0.1503618508186832,-0.15504491151242897,-0.16102997501376137,-0.16134832164705962,-0.15561925275197797,-0.1543526819729697,-0.15005204032939998,-0.144970915787985,-0.14840500004526846,-0.14848572937267582,-0.14940971672012693,-0.13897243216584515,-0.13056184120270597,-0.12440076603769074,-0.11857872555248336,-0.11277508076953063,-0.10337401510452678
수서동,강남구,37.4911506,127.1015496,1.6424780824683338,1.7697073384323558,1.7157649643216244,1.758235674652332,1.8554189154917333,1.7023543283132176,1.8323336958668575,1.8000111730675972,1.7646535296051364,1.7140330111955857,1.1264465781505277,1.4252674568778863,1.594788244448601,1.7382600574961087,1.7058832711123788,1.764927938370972,1.8096264678131488,1.7681356525525382,1.7286705953985695,1.7393561803686577,1.6743311156587888,1.7205738997588724,1.6982927247057509,1.736918588718269,1.7629521100980807,1.7879927513252063,1.7429010773102045,1.7727452151729155,1.7944487542207046,1.8373727130871653,1.8171654194836575,1.7817455157724762,1.7494485037524259,1.7188064180810236,1.7287604471486469,1.752478611061281,1.7792868995659885,1.7971941887780813,1.8219852688580294,1.8256209257703908,1.8255702512811967,1.8062146201638871,1.7852023936724777,1.7681101998361959,1.7539599370030086,1.7571276471987611,1.7383921621904994,1.7515100398655639,1.7351157738025293,1.7169844172643742,1.7152067132386752,1.7131816754417553,1.705063745253017,1.6979015122864927,1.6988002113268523,1.6915845284813606,1.7036484278641946,1.7051457476479575,1.683213667995201,1.6613324913247864,1.6342228642526453,1.6129935304456857,1.5937719795536658,1.5763533877534197,1.5662753018294804,1.5563480291897323,1.5459557128160042,1.5332069881065107,1.5268521073984234
수유1동,강북구,37.631799,127.01585589999999,-1.0167506012337493,-0.7446696092740616,-0.516293584956007,-0.45080362702091614,-0.4199924219963077,-0.40254911561367523,-0.3974696886450497,-0.3884263785959874,-0.37502129416677066,-0.355283758139312,-1.0306974871885863,-1.0131930445850283,-0.9948048832798806,-1.0140435143381605,-0.9512617808881305,-0.9027407109752715,-0.8587706663545571,-0.7986614470632095,-0.7054675489562146,-0.6523955387909921,-0.5987173242255293,-0.5552697964885988,-0.4997565464454885,-0.48754365737647765,-0.47255502109209535,-0.4584753499675226,-0.446990655570233,-0.4355375387617366,-0.42990144932130847,-0.42211657407598835,-0.41701029502523873,-0.4133801465662969,-0.4094019631642487,-0.4055515967894363,-0.39947384374876865,-0.397173073338788,-0.3986433769051461,-0.39852885989482806,-0.3962390895838288,-0.39591259319582767,-0.392718566684444,-0.39104948966803604,-0.3846063896375353,-0.38171139040064844,-0.38140416326705856,-0.37842389112449387,-0.373875765134658,-0.37020297453541956,-0.36517522209062475,-0.35779039478313407,-0.35577846705366256,-0.35511020898117407,-0.35407246119490965,-0.3538437179346945,-0.3533217356677788,-0.3506239738294905,-0.3504142730598515,-0.3485679014007437,-0.3478670551194551,-0.3457552549088148,-0.34419394374180584,-0.34118377260136246,-0.3390670171548046,-0.34089093207777565,-0.34276267430004825,-0.3479587031013866,-0.3526378799871741,-0.3558018095184753,-0.35394581422762655
시흥제1동,금천구,37.45121455,126.90166935,-0.7807272095800273,-0.792594589859424,-0.5994079907567326,-0.515301629796586,-0.45914606641588845,-0.44070549798718384,-0.427898942359171,-0.39835610550623857,-0.3658423063597411,-0.3452733315580512,-0.7512693526746105,-0.7919490306007052,-0.798810997010978,-0.7922440399717885,-0.8090760413008655,-0.7994787113787651,-0.7957032546153022,-0.7945171931906765,-0.7207645378116814,-0.6774087872062572,-0.6494385686987919,-0.6257356315357856,-0.5698004861544992,-0.5581095484592431,-0.5459144395913073,-0.5255660437956716,-0.5015497341411186,-0.4923719428840323,-0.4803868736272525,-0.47064868734818016,-0.4511889993725023,-0.4564895916525816,-0.4446325266129629,-0.43535279133897553,-0.4460510303931659,-0.4467051573909181,-0.45025615099297517,-0.4373588684172027,-0.42248746459906444,-0.4169848644408888,-0.4087482875651669,-0.40267855243985806,-0.3907399545995603,-0.38257799284177557,-0.3779053078314375,-0.37290789629018345,-0.36441690309766456,-0.35966343157386804,-0.3542951759430695,-0.3496974731199862,-0.34079911486777775,-0.33608420306420145,-0.33144030047559603,-0.3267407465646491,-0.3227630139268503,-0.31812315935003105,-0.3203211366384105,-0.31861807672644,-0.3141152258725473,-0.3164605770713595,-0.3152582544773578,-0.313622417063889,-0.31223447075315724,-0.3123735632976941,-0.3132371551014177,-0.3124930565864232,-0.3109571304689934,-0.31061773903277295,-0.3062180446916213
시흥제2동,금천구,37.4506431,126.916218,-0.6346715697916482,-0.6554320049166718,-0.6576438005421918,-0.6763523447211627,-0.6821709922573173,-0.680874730472425,-0.6856773681300415,-0.686084453244995,-0.7020247097647596,-0.7117987963496577,-0.6451293740788435,-0.6315006304337635,-0.6458091010413449,-0.6448584880250277,-0.6187799292720647,-0.617961563516361,-0.6205590924466362,-0.6335962428067564,-0.6655998708032472,-0.6681798832610708,-0.6668239965167023,-0.6702627192900753,-0.66097703494558,-0.6624879110758628,-0.6679773180665882,-0.6743263487685162,-0.6805974958587221,-0.682301572703098,-0.6792357249234752,-0.6809457536684871,-0.6821430467023569,-0.6802373996059231,-0.6813546866975249,-0.6818186801116995,-0.6792008824592278,-0.6817624829997264,-0.6833584140492523,-0.6842591161129367,-0.687599524000602,-0.6878688382720605,-0.6894458387002889,-0.6871184717181,-0.6878154815260308,-0.688092414235871,-0.6906109483141779,-0.6959796818637559,-0.7044275388308826,-0.7042178542706682,-0.7078713087951453,-0.7111685862982062,-0.7133472344302888,-0.7189370144428725,-0.720640846724988,-0.7239176842160546,-0.7231205394457341,-0.725588030722235,-0.7290728325168372,-0.7293291707509711,-0.7316475802347928,-0.732953177753081,-0.7359041635116842,-0.7397778095715081,-0.7407881935371243,-0.7422682242768598,-0.7427649518316937,-0.7436690611940926,-0.7480915465461146,-0.7497292151282289,-0.7519798168868111
시흥제3동,금천구,37.4414443,126.9080892,-1.0151901154329424,-0.9766381625533583,-0.9661951429021405,-0.939633344045272,-0.9203067241096947,-0.8591045622453621,-0.8137193681837127,-0.7860184479685253,-0.757286262330052,-0.7465922194795048,-0.99153573849682,-0.9967095395742727,-1.0202969493223144,-1.0146112632797697,-1.006374738932353,-1.0063022411836016,-0.9885826376017537,-0.979886215581247,-0.9668077390111204,-0.9725063333703384,-0.9731929590280918,-0.9703321447902287,-0.9705073759283653,-0.9626282771096005,-0.9592760323268205,-0.9504736751537967,-0.9431072138769494,-0.9388281881223773,-0.9418908186049834,-0.9353031195641814,-0.9041717664914242,-0.8922790339631267,-0.8841632160464697,-0.8698612070899101,-0.8480146760996454,-0.8369625604135734,-0.8283853534848648,-0.8205076737430662,-0.8064361665518675,-0.800395107433322,-0.7941846653379522,-0.7900545543057615,-0.7775258708110757,-0.7752392148077369,-0.7680108906275582,-0.7600061689887184,-0.7537421512015601,-0.7578079293173783,-0.7465826577093558,-0.7518113584758896,-0.7434500417995341,-0.7469067444274649,-0.7419632246726268,-0.7404494529163448,-0.7439086485246039,-0.7470895918169366,-0.7457056625075521,-0.7434823130404543,-0.7420475050595664,-0.7399456247329707,-0.7379260471703953,-0.7315830567677716,-0.7262493606393743,-0.7301433245669389,-0.7298362755877353,-0.72819388510108,-0.7233040914015839,-0.7220450014713231,-0.7252658285570621
시흥제5동,금천구,37.453577966666664,126.9090901,-0.6712413175229436,-0.653512517943292,-0.6260733496337205,-0.6373539031249652,-0.5861239064903193,-0.5268667323730817,-0.48977111148056424,-0.46379465343343823,-0.4550306659559204,-0.4601359254890693,-0.6311670708858034,-0.6727209617491834,-0.6999375141672773,-0.6933945192583252,-0.6663403064546604,-0.6549009860575937,-0.6389553447635252,-0.6471882891523911,-0.6543089286813688,-0.6552761105400388,-0.649860325749785,-0.6404716650830108,-0.6288265169829055,-0.6292934178076804,-0.6292258609832726,-0.632339500525679,-0.6418008095282516,-0.6483510755824929,-0.6288518633759167,-0.6032046869830516,-0.5769079881465267,-0.5620759900449896,-0.5465503054151604,-0.536655839959263,-0.5144983505222952,-0.5085166316314212,-0.5040998778533833,-0.5012936392327703,-0.48334204375695977,-0.47873179732173887,-0.47177587345370736,-0.46236656680161237,-0.46540470254224503,-0.4635630924624817,-0.45877021429345666,-0.4547929036908129,-0.45964834223868795,-0.46325201863871096,-0.4637853815999877,-0.46376805047608843,-0.4592410461516601,-0.4604802282213929,-0.4594456899706221,-0.4546841916696482,-0.4527470030475933,-0.4492474898095345,-0.44825354809500834,-0.4488340372648823,-0.4490408967198982,-0.4476687097466327,-0.4455048263361691,-0.44347955689520063,-0.44190966058951225,-0.44348818685247043,-0.4457545284496514,-0.4489279676876911,-0.45060579631354386,-0.45186259008280966,-0.45219646175252337
신길제1동,영등포구,37.5101735,126.91819170000001,0.004551351986325602,0.19206143186434393,0.24859245435996208,0.20813768493393003,0.14947248974752578,0.13460031057579172,0.10689653664364251,0.12610971508060614,0.1345447794528637,0.15342152758600516,0.37852151671632955,0.1835127514690547,0.060646449950019325,-0.009634683439872761,0.014008708937124503,0.06437177943660807,0.11655738096758125,0.11928782092595837,0.25768792410735397,0.28170091437219374,0.2611341694826153,0.24853720202906002,0.2282682313604878,0.24332333431756356,0.23452640967469118,0.21832772138548404,0.19835898768100468,0.18978071571911037,0.18041700231205107,0.16224546968354345,0.160598837884975,0.1564861004807262,0.14008795247585823,0.13737097113845342,0.1329930949163417,0.12803753905510437,0.12673272546997574,0.1192831289019571,0.10694003813158798,0.11396288802834731,0.13413461172296012,0.1343945014203095,0.11765635413694385,0.11629808772023173,0.11227914524386973,0.11378873628150293,0.15076094486527172,0.15916696321463683,0.15432497090141012,0.14619672220849825,0.1658769968640057,0.16125984210341773,0.1389880673962327,0.14032531107680668,0.14708992995125766,0.1594094775034793,0.16786298357816146,0.15259169429356864,0.17040199614955442,0.152233342448691,0.13539996103601729,0.14946991884832705,0.16893665648616743,0.18051266723844808,0.17153630480599993,0.1659524675791238,0.16518037863452048,0.17189924094306167,0.17942722562414015
신길제3동,영등포구,37.5086805,126.9071795,-0.05648735172353392,-0.06432950964896604,-0.08434215784986604,-0.09434848195031605,-0.09111515695957065,-0.11162483163228085,-0.1372929211493227,-0.13984565130648074,-0.14456977591486775,-0.0690227334769959,-0.04172412534599188,-0.07500748388170336,-0.07116244585275343,-0.06199051202199124,-0.05281857819122904,-0.05019802566815413,-0.05366967238806336,-0.05153689884824573,-0.0682058141074761,-0.07747724683647382,-0.07974583236386637,-0.08272596493252957,-0.08575632665253546,-0.08700412265489083,-0.09214072733269961,-0.09368425159546022,-0.09494945227137608,-0.09488462793657754,-0.09351887758258955,-0.091058703955386,-0.09451315118633521,-0.09497447368656635,-0.09488502923561762,-0.10928558421079229,-0.11474856822867815,-0.1270105524230775,-0.13869138464268382,-0.1390376776705549,-0.14047803875679488,-0.13996424550188555,-0.13928671992312183,-0.13882982167702002,-0.1408119282710897,-0.1417321920469078,-0.14227247077193025,-0.14377674793894546,-0.14406755661943912,-0.12640548740633248,-0.10883690124888266,-0.09068943252816462,-0.05261241728521725,-0.03316892490330621,-0.0166691828146062,-0.0035193030963983486,0.020726518281200142,0.04143445502843296,0.05374143028720681,0.06777672946164129,0.07773868876636664,0.09241719706316312,0.10706099933412629,0.1258204818295985,0.13450606579592328,0.14580535547484805,0.1580653165441569,0.1527386679993145,0.14638102345072457,0.15403878317773675,0.16293537171579442
신길제4동,영등포구,37.50986629999999,126.91186450000001,-0.31860662683695445,-0.40339020630613076,-0.3913894898496329,-0.3353559666015943,-0.30168584131471726,-0.30742693117376657,-0.3245595004115259,-0.34816195138495876,-0.3225291342486144,-0.3015249899593083,-0.2423728651463265,-0.2423728651463265,-0.2750862469434419,-0.3366760176732452,-0.35158690236715123,-0.37443609205378886,-0.3850297875671697,-0.39660697849007026,-0.4135196430750969,-0.4137050480911011,-0.3900914082588366,-0.3918612189693107,-0.39605167987139933,-0.379172025340173,-0.37387271741991734,-0.33869147474725625,-0.3306519586210112,-0.3295946343499963,-0.33098988550825026,-0.3188919386695536,-0.30502297001487894,-0.2960641758772293,-0.3005614868939635,-0.30497993299110815,-0.3127452698322283,-0.3144822479444336,-0.31397973758509895,-0.3186360814674807,-0.331551244559799,-0.3363975293267497,-0.341738931798146,-0.34723638666622536,-0.34464565635047606,-0.3400990290500093,-0.3351399156365063,-0.32827199939827123,-0.32410803843634645,-0.3179319310498723,-0.31876080423831893,-0.3062448804703246,-0.295323947798187,-0.29855417620663977,-0.29192330912128583,-0.2862445782068568,-0.2867762522707021,-0.27957182166487726,-0.27608580578112074,-0.27241661233892345,-0.26257798708182145,-0.26678354941098786,-0.2668127224474115,-0.2674465348421639,-0.26746425817217456,-0.2618197515290277,-0.2518642170498142,-0.25085905515973256,-0.2509848035126308,-0.24762053408500168,-0.24097545245135038
신길제5동,영등포구,37.5026792,126.9063358,0.32586509093627497,0.3833497693988276,0.3510987934951915,0.2839163791726991,0.38708559439079254,0.42810663498524537,0.3859706713631366,0.38288768752197183,0.43083256606088804,0.4332405781922354,0.3780215265499311,0.4701239121655634,0.3875084403225211,0.3678318196667631,0.3506481436244679,0.3996584993716639,0.43641626618206103,0.4260443556053639,0.3513320083536677,0.33810366879763715,0.3358496910208565,0.3379719075205233,0.36258481872302617,0.3402946069779751,0.31258767703247675,0.30265737004141896,0.2657034378598541,0.2688209563686627,0.3444165818819557,0.3903248091144395,0.38508734588774873,0.41492296895657316,0.4689846963583113,0.43842625705354554,0.40387624634251285,0.419090622636358,0.40309714001217517,0.4048385690511244,0.401972297975672,0.39472261358519894,0.3752675110956128,0.392253630763582,0.38178007021814675,0.3566377789045919,0.37556977275362347,0.41229110961056303,0.4205423673320525,0.4145290491874151,0.4223501516953821,0.3990295811130262,0.42965679267440254,0.4364790724256867,0.4529309321138822,0.43270996487620483,0.4479551453443618,0.4322860550850773,0.4478624995371158,0.4481965541686406,0.4376148354645297,0.44051712177717856,0.4342547140824682,0.43575639938916744,0.4395001224143682,0.44227417609707104,0.4532126547369275,0.45699131893197015,0.4693348407384256,0.4646386809741024,0.4666498056566283
신길제6동,영등포구,37.498112400000004,126.91317190000001,0.2758375930075144,0.29862496866692095,0.3361136853089901,0.3400975794714807,0.4180500662570785,0.4210510979841648,0.3539473824901169,0.33343006854416946,0.2533998514898133,0.20815748074378188,0.43050457138279585,0.0713834282779311,0.20012235377741236,0.22647958262738432,0.31171272931268734,0.30679135299835425,0.30532766780141896,0.30502125110113765,0.30478242393946786,0.3099136366665903,0.3121007521260716,0.3261583546277141,0.3334581963811562,0.29765953950499113,0.30985774499608276,0.3212718617573197,0.3516556459380641,0.3701426645543473,0.37927482228638143,0.3949606785501863,0.43014182728779915,0.45014394938249597,0.4674465395232102,0.4428449763903702,0.40491679059441854,0.39034771417623493,0.37431687038585587,0.3644902262509343,0.34112492639137487,0.3355462225599384,0.336357031878491,0.33712626123198963,0.31753779866942927,0.2960544645505215,0.27838247457215193,0.2644937408968735,0.23470386666276136,0.22597823236971867,0.21639477418212993,0.20043115062211092,0.20707418154931245,0.20693449871654254,0.20856995306310133,0.20927628961127948,0.20087865984324635,0.20370717685446293,0.19531851473665793,0.1872191168298117,0.21365207684575807,0.23334263658359733,0.2604905867553059,0.2905434355436984,0.32275605959592873,0.33438257071013633,0.37642223099633204,0.3886786918643538,0.4088728278945685,0.41059605498849977,0.4138661000940328
신길제7동,영등포구,37.5030997,126.9194861,1.5339195759551667,1.2059202994259755,0.7803288441786013,0.5741721025105654,0.4623102550551792,0.43030264681641756,0.39928564158685614,0.37642771583441176,0.37286014593988565,0.3647685685046115,1.3523403782735999,1.3266501750115474,1.5370002022380362,1.4611877967601299,1.6100852545759619,1.616158316032679,1.4808248974528118,1.2832226796624708,1.0816405148878305,0.9729176767726534,0.9027697233735724,0.8407415110644642,0.7127983417371818,0.6840477871207697,0.6173183628813271,0.5850696397333401,0.577305292559963,0.5477834064972499,0.5157067500638876,0.4711290804826149,0.45895152578847925,0.4721875244626379,0.4708118173076939,0.4609255345022688,0.4330946182153121,0.42028999205538037,0.4343076383214937,0.42187580652762763,0.397929976211284,0.3752040063732956,0.37849381023111844,0.3726564100079406,0.3667521485739801,0.3810213439625774,0.384102855003909,0.375637457329503,0.3723736577252416,0.3581505576921012,0.36942886953286386,0.3552136271026167,0.3638197176571432,0.35537259199930527,0.36607880000205295,0.3646808174483952,0.3674475982253726,0.3547508795726856,0.3423564329229737,0.3370464039250958,0.33749073725439144,0.32869956344231677,0.3227836021104706,0.33047558083093354,0.33369804728431146,0.3272005085328449,0.32171436338840065,0.31685657510407456,0.3068866124169589,0.296923064351647,0.2925816933552383
신내1동,중랑구,37.6114613,127.10572925,-0.45865952799316023,-0.4699214431237639,-0.4556423839768288,-0.4908858209456978,-0.5062453313653118,-0.508903373207955,-0.4996290011092281,-0.5118443910890107,-0.5217981352523138,-0.5176803176895168,-0.579248527542838,-0.5469797491702588,-0.4413663709156209,-0.4435047642813378,-0.4731213135594481,-0.4732694454731173,-0.4693243052437929,-0.46940473544956374,-0.4701983829334991,-0.465001495639257,-0.45830059111638755,-0.44500824192600896,-0.46901481997244854,-0.47814604397786564,-0.48649156753736744,-0.48958184435132523,-0.5005502522282931,-0.5055066861186612,-0.49737376609025485,-0.500980607517866,-0.5094976406739156,-0.5149493239747208,-0.5191728476771457,-0.5177295315689983,-0.5118658042253621,-0.5145017120472897,-0.5153377142658038,-0.5041675430766036,-0.5047861827078985,-0.5087525449732271,-0.5120836016937572,-0.5134271310770512,-0.5132072105164114,-0.5155467234364156,-0.5169992880955206,-0.518954159313117,-0.5260468131905152,-0.5314507015154557,-0.5278101952895558,-0.5229567978982679,-0.5189946226660067,-0.5160030387209076,-0.5166283584736077,-0.5133130518216311,-0.5160358245139074,-0.5125868590580318,-0.5111447046538067,-0.5116555746725773,-0.5145650196287743,-0.5118714960125352,-0.5118828207919534,-0.5068360726934631,-0.5033487014707593,-0.5042792177137417,-0.5045356814540982,-0.5017772567321487,-0.4969786759480055,-0.5003081227229923,-0.49692038137767547
신내2동,중랑구,37.609405975,127.09247950000001,-0.26815885173793885,-0.2367779668942886,-0.2280824137596914,-0.2525597889205085,-0.2620042521036028,-0.2729226800105901,-0.29126197581629826,-0.30113900689276685,-0.30397981763211235,-0.3200357654120262,-0.34940287140117887,-0.2708795460365241,-0.25463833384838747,-0.24009523653211565,-0.25186628373248293,-0.25555626089784245,-0.23453871756054936,-0.23247774272312785,-0.23602911217553504,-0.23915329604972313,-0.23138773285094733,-0.23468704808135765,-0.22892775186822195,-0.23587002321405698,-0.24201661034227984,-0.24516798174555424,-0.2593067275795399,-0.2605762652005753,-0.26181789736170713,-0.26294579443281907,-0.26099926124989636,-0.26089894412861997,-0.26403551722441043,-0.26745522603477506,-0.2781949731433607,-0.28146893328618694,-0.2852903720590651,-0.28634163462899764,-0.29535762805100113,-0.29621146129626197,-0.2989464238558839,-0.29811799731397337,-0.3002834023462778,-0.2997763739193099,-0.29930668232629737,-0.30096339091537094,-0.30889813952839934,-0.3126931302442388,-0.3162597602785134,-0.31777838348031434,-0.32081201144251625,-0.32219608446661974,-0.3244651817151533,-0.32631949618619377,-0.3289727430709287,-0.3297156981025098,-0.3312046849211605,-0.33280477583422097,-0.3339332340982623,-0.33436125447046633,-0.33509519673817756,-0.33690640911357983,-0.3373552016287272,-0.3370941484760913,-0.3387581392849335,-0.33885242599466703,-0.3373959233583558,-0.33547366082905106,-0.3347669399723991
신당동,중구,37.567299,127.0156883,-0.4049073601336162,-0.37519908491593157,0.09979183846877752,0.21262328728152174,0.28237194609098504,0.32478256820600654,0.346537142244046,0.37510624111293034,0.41501773794590846,0.42361788217261725,-0.3091742063516414,-0.3354936434234457,-0.31960846129507314,-0.3958363544850787,-0.43220281395059307,-0.3797007606874527,-0.3774648006634273,-0.3762060696925963,-0.2579999475236197,-0.16128285074526796,-0.054798822073804265,0.026004365291895124,0.12703886183361196,0.15409474939349058,0.1774326947516408,0.19359410419948636,0.22984016721288705,0.24374489653530712,0.25644051896012543,0.27128096897738097,0.29211703325310595,0.3006657737916862,0.31134914382994394,0.31952866979503153,0.33158778253181687,0.3342556689545839,0.3423024709518057,0.34059542887423905,0.35179289419021503,0.35676455143659097,0.3611374060775958,0.36226011497939015,0.3799616441550588,0.3836707529205604,0.40791288047434526,0.4119827911533726,0.41792073053007306,0.41918083460654565,0.4176114533637882,0.4210681369757833,0.4125285454339023,0.40853255270034183,0.41313560057875204,0.40789390164149636,0.40052735462563804,0.38844959891467373,0.38247854045452245,0.38407668076578144,0.3692055299921585,0.3657483665428719,0.3686868108307005,0.35436915530588264,0.3439077560250894,0.3433763466311429,0.3445532590968378,0.33256686552727016,0.32607725151130573,0.31888867313805586,0.31808231066521114
신당제5동,중구,37.563625200000004,127.0236739,0.28888013749560004,0.22887415242854026,0.5324755045810718,0.6362273099101798,0.6097946780576626,0.6047118404606121,0.6448404591114933,0.6327978082614006,0.6899619808148927,0.7081663565671739,0.6234842275010631,0.4281297574721767,0.32995619385701414,0.30015173276377194,0.2795293291535484,0.2539613763727303,0.24993580663409753,0.22966496731352612,0.3444176429488721,0.4632669310492063,0.492793787511588,0.4969738646934439,0.6102490332695945,0.6279434959722386,0.6256403471437988,0.6167532959992389,0.6254958765874455,0.6135655012105429,0.612875111840629,0.6122313368076665,0.6088982218654572,0.6080681698356373,0.6081348345937271,0.6061755254028252,0.6082840594802827,0.6214331498926823,0.6235550646184228,0.6364720926714655,0.6336709828035447,0.6352475147296266,0.6321499701664796,0.6342858845229903,0.6505796670147314,0.6658099668187061,0.6740533208018576,0.6787245269673435,0.69814146593973,0.7034793039022981,0.7054384540517673,0.7080176979242508,0.7170447022051749,0.7294448813386899,0.7282807058205203,0.7393889345366391,0.7483328790379861,0.763443058073844,0.7730238667607362,0.7831675081618582,0.7898490005710895,0.7983790135635084,0.800814081859494,0.8070011119925191,0.8189735919550508,0.829541466101906,0.8390298168307085,0.8428272133307402,0.8441244651509843,0.8511976016357939,0.8634151664133631
신대방제1동,동작구,37.4889831,126.9148425,0.2022150836954097,0.20883394816060535,0.22982444750528355,0.2335565634287256,0.2286835325221665,0.22195135534021748,0.21193995152468742,0.21829025831570031,0.18681314667187035,0.15649249913228946,0.07069523288733998,0.12413911733539916,0.1971654640704739,0.20418520634287746,0.20090166859709782,0.19333997780090015,0.21664668475489213,0.2206716874427715,0.25247559232585326,0.24376677905067504,0.23404256805089846,0.23893374413986734,0.22374260159848075,0.22722757749331984,0.23141043614904996,0.23253997682256347,0.23389669627437495,0.2320984188576097,0.23247237252412067,0.2276756918378482,0.22736241946768077,0.22613916663945327,0.22334740472460543,0.21917315954862285,0.227043041730302,0.22220353454361041,0.2194825116024722,0.21737919752662635,0.21516829776311702,0.2121176490295493,0.2072462789882128,0.2139619658702727,0.22383710798854906,0.21516329072099455,0.2049291755346352,0.19455418771815916,0.17824925410160022,0.16929531830096503,0.16441616780083415,0.16451046681647255,0.15779587868430395,0.16324252910201523,0.17078410321957624,0.17333308019078164,0.178072253435667,0.18641043392849296,0.188862998427933,0.18479421992101325,0.1780008469235977,0.17156590634692753,0.15791790431603317,0.15111799335197665,0.13850372408136538,0.12756396578295207,0.11703721651719799,0.11237636814208254,0.10785464956920932,0.10427970506854307,0.09920440534284321
