,행정동코드,행정동,0509세,1014세,0514세,시군구명,키움센터_상시돌봄정원,키움센터_일시돌봄정원,키움센터_개수,초등돌봄교실_이용인원,초등돌봄교실_교실개수,지역아동센터_정원,지역아동센터_개수,방과후아카데미_정원,방과후아카데미_개수,총시설수,시설tfidf,돌봄교실이용비율,tfidf*이용비율,행정동별0514세/전체0514세,tfidf*이용비율*인구비율,시설 정원 및 이용비율,tfidf*정원 및 이용비율*인구비율,예술학원,보습학원개수,총학원수,대체시설tfidf,1인당학원수,수요지수,IQR
159,1171062000,가락본동,810,805,1615,송파구,30.0,6.0,1.0,115.0,6.0,0.0,0.0,0.0,0.0,7.0,0.4272860139176696,0.0026328441585201125,0.0011249774857604801,0.0022146222663470662,2.4914001891042983e-06,37.00005840098114,0.03501230872278015,23,6.0,29.0,0.0022640331017253494,0.017956656346749224,15.464574566554859,3
160,1130564500,우이동,645,686,1331,강북구,0.0,0.0,0.0,0.0,0.0,48.0,2.0,40.0,1.0,3.0,0.2136430069588348,0.0,0.0,0.0018251778554228765,0.0,89.00005840098112,0.03470436996145597,3,3.0,6.0,0.0004684206417362792,0.004507888805409466,74.08804580604826,4
161,1153075000,개봉제2동,1188,1112,2300,구로구,0.0,0.0,0.0,0.0,0.0,67.0,2.0,0.0,0.0,2.0,0.1602322552191261,0.0,0.0,0.003153951215231116,0.0,68.00005840098113,0.034364830206391035,26,15.0,41.0,0.0032008743851979077,0.017826086956521738,10.7360758564308,2
162,1165061000,방배2동,653,766,1419,서초구,0.0,0.0,0.0,69.0,3.0,54.0,2.0,0.0,0.0,5.0,0.3204645104382522,0.0015797064951120676,0.000506239868592216,0.0019458507714838927,9.85067238856068e-07,55.00005840098114,0.03429672273527838,29,6.0,35.0,0.0027324537434616283,0.02466525722339676,12.551620614748023,3
163,1150057000,화곡제4동,661,637,1298,강서구,0.0,0.0,0.0,65.0,3.0,39.0,1.0,20.0,1.0,5.0,0.3204645104382522,0.001488129306989629,0.000476892629833247,0.001779925511899995,8.488333582772769e-07,60.00005840098114,0.03422421077934762,17,7.0,24.0,0.0018736825669451167,0.01848998459167951,18.26574649469432,3
164,1153053000,구로제2동,577,622,1199,구로구,20.0,4.0,1.0,87.0,4.0,30.0,1.0,0.0,0.0,6.0,0.3738752621779609,0.0019918038416630412,0.0007446861835088395,0.0016441684813313516,1.2243895514081686e-06,55.00005840098114,0.0338093016111336,9,2.0,11.0,0.0008587711765165118,0.009174311926605505,39.36939493972821,4
165,1135064000,상계2동,608,777,1385,노원구,0.0,0.0,0.0,41.0,3.0,54.0,2.0,0.0,0.0,5.0,0.3204645104382522,0.0009386661782549967,0.00030080919727943267,0.0018992271448239548,5.713049928858025e-07,55.00005840098114,0.0334749548896128,28,10.0,38.0,0.002966664064329768,0.027436823104693142,11.283702557396063,2
166,1168069000,개포4동,633,740,1373,강남구,0.0,0.0,0.0,172.0,9.0,29.0,1.0,0.0,0.0,10.0,0.5875182691367957,0.003937819089264864,0.0023135406554987267,0.0018827717471792704,4.355868982123612e-06,30.000058400981136,0.03318494854346548,23,9.0,32.0,0.002498243422593489,0.023306627822286964,13.283312684164041,3
167,1154569000,시흥제3동,324,321,645,금천구,0.0,0.0,0.0,53.0,3.0,97.0,3.0,0.0,0.0,6.0,0.3738752621779609,0.0012133977426223128,0.00045365939914906306,0.0008844776234017695,4.0125158719323814e-07,98.00005840098112,0.032407081039595644,3,3.0,6.0,0.0004684206417362792,0.009302325581395349,69.18371683936343,4
168,1123070500,청량리동,528,519,1047,동대문구,0.0,0.0,0.0,75.0,3.0,29.0,1.0,40.0,1.0,5.0,0.3204645104382522,0.0017170722772957255,0.0005502607267306697,0.0014357334444986866,7.900277285613745e-07,70.00005840098113,0.03220713994916255,8,4.0,12.0,0.0009368412834725584,0.011461318051575931,34.37843796740192,4
169,1171064100,문정1동,687,703,1390,송파구,0.0,0.0,0.0,35.0,2.0,60.0,2.0,0.0,0.0,4.0,0.26705375869854353,0.0008013003960713387,0.0002139902826174826,0.0019060835605092398,4.078833598059098e-07,61.00005840098114,0.031050663260540536,20,10.0,30.0,0.002342103208681396,0.02158273381294964,13.257598190142124,3
170,1147063000,신정2동,977,1412,2389,양천구,0.0,0.0,0.0,144.0,7.0,18.0,1.0,0.0,0.0,8.0,0.4806967656573784,0.003296778772407793,0.0015847508929843284,0.0032759954144291896,5.191636658429223e-06,19.00005840098114,0.029920539568018188,42,38.0,80.0,0.0062456085564837225,0.033486814566764334,4.790652391584312,2
171,1123073000,휘경제2동,751,943,1694,동대문구,0.0,0.0,0.0,137.0,6.0,29.0,1.0,0.0,0.0,7.0,0.4272860139176696,0.003136518693193525,0.0013401905699929198,0.0023229536341745696,3.113200555051541e-06,30.000058400981136,0.029777025932665305,12,7.0,19.0,0.001483332032164884,0.011216056670602124,20.074417114289997,3
172,1126052000,면목제2동,735,764,1499,중랑구,0.0,0.0,0.0,154.0,7.0,29.0,1.0,0.0,0.0,8.0,0.4806967656573784,0.00352572174271389,0.0016948030383304622,0.0020555534224484533,3.4837581858162177e-06,30.000058400981136,0.029642994160093538,17,10.0,27.0,0.002107892887813256,0.01801200800533689,14.062856007282894,3
173,1114063500,약수동,633,490,1123,중구,80.0,16.0,1.0,0.0,0.0,0.0,0.0,20.0,1.0,2.0,0.1602322552191261,0.0,0.0,0.0015399509629150188,0.0,117.00005840098112,0.02886974284905571,11,4.0,15.0,0.001171051604340698,0.013357079252003561,24.652835743570307,3
174,1150053500,등촌제3동,916,871,1787,강서구,0.0,0.0,0.0,166.0,9.0,19.0,1.0,0.0,0.0,10.0,0.5875182691367957,0.0038004533070812065,0.0022328357489115615,0.0024504829659208714,5.471525968406954e-06,20.00005840098114,0.028794154293838206,40,22.0,62.0,0.0048403466312748845,0.03469501958589815,5.948779392738284,2
175,1130562500,수유2동,634,613,1247,강북구,0.0,0.0,0.0,0.0,0.0,77.0,3.0,0.0,0.0,3.0,0.2136430069588348,0.0,0.0,0.0017099900719100875,0.0,78.00005840098112,0.028495560160424583,17,7.0,24.0,0.0018736825669451167,0.019246190858059342,15.208317920619937,3
176,1156055000,당산제1동,527,432,959,영등포구,25.0,5.0,1.0,0.0,0.0,70.0,2.0,0.0,0.0,3.0,0.2136430069588348,0.0,0.0,0.0013150605284376698,0.0,101.00005840098112,0.028376318456417318,13,1.0,14.0,0.0010929814973846515,0.014598540145985401,25.9623045077321,3
177,1153052000,구로제1동,1075,1073,2148,구로구,20.0,4.0,1.0,116.0,5.0,0.0,0.0,0.0,0.0,6.0,0.3738752621779609,0.0026557384555507225,0.0009929149113451193,0.002945516178398451,2.924646935140113e-06,25.000058400981136,0.027531455150613133,19,10.0,29.0,0.0022640331017253494,0.013500931098696461,12.16035893186909,3
178,1153055000,구로제4동,452,495,947,구로구,0.0,0.0,0.0,63.0,4.0,55.0,2.0,0.0,0.0,6.0,0.3738752621779609,0.0014423407129284095,0.0005392555121960562,0.0012986051307929856,7.002799749461979e-07,56.00005840098114,0.027188943044119118,13,10.0,23.0,0.00179561245998907,0.024287222808870117,15.14187701965747,3
179,1129057500,동선동,332,368,700,성북구,0.0,0.0,0.0,154.0,7.0,52.0,2.0,0.0,0.0,9.0,0.5341075173970871,0.00352572174271389,0.0018831144870338468,0.0009598981959399046,1.807598198852089e-06,53.00005840098114,0.02717253858806389,25,18.0,43.0,0.003357014599110001,0.06142857142857143,8.094256901732798,2
180,1156063000,신길제1동,337,361,698,영등포구,0.0,0.0,0.0,117.0,5.0,65.0,2.0,0.0,0.0,7.0,0.4272860139176696,0.002678632752581332,0.0011445423115997928,0.0009571556296657909,1.0955051169384395e-06,66.00005840098113,0.02699265198890504,15,6.0,21.0,0.001639472246076977,0.03008595988538682,16.464232348851652,3
181,1135061100,하계1동,719,1307,2026,노원구,0.0,0.0,0.0,48.0,3.0,35.0,1.0,0.0,0.0,4.0,0.26705375869854353,0.0010989262574692645,0.00029347238758969046,0.002778219635677496,8.153307497308348e-07,36.00005840098114,0.026709667192793163,17,12.0,29.0,0.0022640331017253494,0.014313919052319843,11.797383692154746,3
182,1144063000,신수동,847,891,1738,마포구,0.0,0.0,0.0,140.0,6.0,25.0,1.0,0.0,0.0,7.0,0.4272860139176696,0.003205201584285355,0.0013695378087518887,0.002383290092205078,3.264005890498629e-06,26.000058400981136,0.02647706908363847,22,5.0,27.0,0.002107892887813256,0.015535097813578827,12.560917699715748,3
183,1159051000,노량진제1동,1077,931,2008,동작구,0.0,0.0,0.0,103.0,4.0,29.0,1.0,0.0,0.0,5.0,0.3204645104382522,0.0023581125941527967,0.0007556913980434529,0.00275353653921047,2.080823876879691e-06,30.000058400981136,0.0264723737040106,21,4.0,25.0,0.0019517526739011633,0.01245019920318725,13.56338539098687,3
184,1171053100,거여1동,415,454,869,송파구,0.0,0.0,0.0,88.0,4.0,58.0,2.0,0.0,0.0,6.0,0.3738752621779609,0.0020146981386936517,0.0007532457948135388,0.001191645046102539,8.97601619887123e-07,59.00005840098114,0.02628609565723545,9,7.0,16.0,0.0012491217112967445,0.018411967779056387,21.04366245459555,3
185,1120061500,금호2.3가동,744,662,1406,성동구,0.0,0.0,0.0,102.0,5.0,35.0,1.0,0.0,0.0,6.0,0.3738752621779609,0.002335218297122187,0.0008730803530793289,0.001928024090702152,1.683319953855687e-06,36.00005840098114,0.02595030054407407,16,6.0,22.0,0.0017175423530330237,0.015647226173541962,15.108972712229306,3
186,1174053000,명일제1동,1151,1177,2328,강동구,0.0,0.0,0.0,67.0,3.0,29.0,1.0,0.0,0.0,4.0,0.26705375869854353,0.0015339179010508482,0.0004096385410106096,0.003192347143068712,1.3077084260860548e-06,30.000058400981136,0.02557589889730108,24,28.0,52.0,0.0040596455617144195,0.022336769759450172,6.300032480298645,2
187,1156070000,대림제1동,257,328,585,영등포구,20.0,4.0,1.0,50.0,3.0,58.0,2.0,0.0,0.0,6.0,0.3738752621779609,0.0011447148515304835,0.0004279805652349652,0.0008022006351783491,3.43326281275478e-07,83.00005840098112,0.024893624257916337,7,3.0,10.0,0.0007807010695604653,0.017094017094017096,31.886243311965035,4
188,1123056000,전농제1동,974,867,1841,동대문구,0.0,0.0,0.0,54.0,3.0,35.0,1.0,0.0,0.0,4.0,0.26705375869854353,0.0012362920396529224,0.0003301564360384017,0.0025245322553219497,8.334905720810833e-07,36.00005840098114,0.02427072917173357,14,10.0,24.0,0.0018736825669451167,0.013036393264530146,12.953490415030638,3
189,1117058000,효창동,383,353,736,용산구,40.0,8.0,1.0,76.0,3.0,26.0,1.0,0.0,0.0,5.0,0.3204645104382522,0.001739966574326335,0.0005575975364204118,0.001009264388873957,5.62763336832971e-07,75.00005840098112,0.02425752526007304,11,7.0,18.0,0.0014052619252088376,0.024456521739130436,17.26192450312642,3
190,1147056000,신월1동,605,611,1216,양천구,0.0,0.0,0.0,0.0,0.0,67.0,3.0,0.0,0.0,3.0,0.2136430069588348,0.0,0.0,0.0016674802946613206,0.0,68.00005840098113,0.02422471509041826,10,8.0,18.0,0.0014052619252088376,0.014802631578947368,17.238576421842637,3
191,1129078000,장위제3동,879,640,1519,성북구,0.0,0.0,0.0,54.0,3.0,0.0,0.0,40.0,1.0,4.0,0.26705375869854353,0.0012362920396529224,0.0003301564360384017,0.0020829790851895932,6.877089511087267e-07,41.00005840098114,0.022806995640165303,6,6.0,12.0,0.0009368412834725584,0.007899934167215274,24.34456726290645,3
192,1138055100,갈현제1동,607,695,1302,은평구,0.0,0.0,0.0,0.0,0.0,78.0,2.0,0.0,0.0,2.0,0.1602322552191261,0.0,0.0,0.0017854106444482234,0.0,79.00005840098112,0.02260036625749612,21,13.0,34.0,0.002654383636505582,0.026113671274961597,8.514355629184347,2
193,1132070000,방학제2동,621,603,1224,도봉구,0.0,0.0,0.0,71.0,3.0,49.0,1.0,0.0,0.0,4.0,0.26705375869854353,0.0016254950891732866,0.0004340945733097504,0.0016784505597577765,7.286062795595637e-07,50.00005840098114,0.02241185271610261,11,12.0,23.0,0.00179561245998907,0.018790849673202614,12.481453106111234,3
194,1138057000,대조동,698,770,1468,은평구,0.0,0.0,0.0,125.0,6.0,25.0,1.0,0.0,0.0,7.0,0.4272860139176696,0.002861787128826209,0.0012228016149570435,0.0020130436451996857,2.46155302032919e-06,26.000058400981136,0.022363830503326392,26,7.0,33.0,0.0025763135295495355,0.022479564032697547,8.680554694457811,2
195,1159055000,상도제3동,687,713,1400,동작구,0.0,0.0,0.0,0.0,0.0,70.0,2.0,0.0,0.0,2.0,0.1602322552191261,0.0,0.0,0.0019197963918798093,0.0,71.00005840098112,0.021840562650622303,11,2.0,13.0,0.0010149113904286049,0.009285714285714286,21.51967438398624,3
196,1154570000,시흥제4동,670,734,1404,금천구,0.0,0.0,0.0,0.0,0.0,68.0,2.0,0.0,0.0,2.0,0.1602322552191261,0.0,0.0,0.0019252815244280375,0.0,69.00005840098113,0.02128597985701387,15,7.0,22.0,0.0017175423530330237,0.01566951566951567,12.393277999476847,3
197,1123053600,용신동,686,622,1308,동대문구,30.0,6.0,1.0,73.0,4.0,0.0,0.0,0.0,0.0,5.0,0.3204645104382522,0.0016712836832345065,0.0005355871073511849,0.0017936383432705651,9.60649571906454e-07,37.00005840098114,0.02126753861117481,12,8.0,20.0,0.0015614021391209306,0.01529051987767584,13.620795103526907,3
198,1156065000,신길제3동,622,552,1174,영등포구,0.0,0.0,0.0,99.0,4.0,40.0,1.0,0.0,0.0,5.0,0.3204645104382522,0.002266535406030358,0.0007263441592844838,0.0016098864029049265,1.1693315858615006e-06,41.00005840098114,0.02115239990642849,13,7.0,20.0,0.0015614021391209306,0.017035775127768313,13.547054520072127,3
199,1114065000,신당제5동,337,258,595,중구,30.0,6.0,1.0,19.0,1.0,40.0,1.0,20.0,1.0,4.0,0.26705375869854353,0.00043499164358158383,0.00011616615342091914,0.0008159134665489191,9.478152893331572e-08,97.00005840098112,0.021135610252571633,7,0.0,7.0,0.0005464907486923258,0.011764705882352941,38.67514738931286,4
200,1162073500,대학동,431,409,840,관악구,0.0,0.0,0.0,75.0,4.0,48.0,2.0,0.0,0.0,6.0,0.3738752621779609,0.0017170722772957255,0.0006419708478524477,0.0011518778351278858,7.394719904394909e-07,49.00005840098114,0.021102297903551986,11,5.0,16.0,0.0012491217112967445,0.01904761904761905,16.893708365412337,3
201,1114062500,다산동,318,364,682,중구,0.0,0.0,0.0,85.0,4.0,59.0,2.0,0.0,0.0,6.0,0.3738752621779609,0.0019460152476018227,0.0007275669608994409,0.0009352150994728787,6.804316077107507e-07,60.00005840098114,0.02097924785061705,9,7.0,16.0,0.0012491217112967445,0.02346041055718475,16.79519910740961,3
202,1132067000,쌍문제2동,601,596,1197,도봉구,0.0,0.0,0.0,94.0,5.0,33.0,1.0,0.0,0.0,6.0,0.3738752621779609,0.0021520639208773094,0.0008046034626417347,0.0016414259150572374,1.320696974924931e-06,34.00005840098114,0.02086544634749572,9,17.0,26.0,0.0020298227808572098,0.02172096908939014,10.279442394810488,2
203,1132051300,창제3동,481,497,978,도봉구,0.0,0.0,0.0,133.0,8.0,28.0,1.0,0.0,0.0,9.0,0.5341075173970871,0.003044941505071087,0.0016263261478928679,0.001341114908041753,2.1810902422772416e-06,29.000058400981136,0.020772728900870445,6,5.0,11.0,0.0008587711765165118,0.011247443762781187,24.188898590113592,3
204,1174066000,성내제3동,661,769,1430,강동구,0.0,0.0,0.0,0.0,0.0,65.0,2.0,0.0,0.0,2.0,0.1602322552191261,0.0,0.0,0.00196093488599152,0.0,66.00005840098113,0.020737549611819943,22,30.0,52.0,0.0040596455617144195,0.03636363636363636,5.108216788034647,2
205,1154564000,독산제4동,359,461,820,금천구,0.0,0.0,0.0,49.0,2.0,68.0,2.0,0.0,0.0,4.0,0.26705375869854353,0.0011218205544998741,0.0002995863956644757,0.0011244521723867457,3.3687057342243485e-07,69.00005840098113,0.020719970895953677,12,5.0,17.0,0.001327191818252791,0.020731707317073172,15.611888659192392,3
206,1141056500,충현동,426,511,937,서대문구,0.0,0.0,0.0,75.0,3.0,48.0,2.0,0.0,0.0,5.0,0.3204645104382522,0.0017170722772957255,0.0005502607267306697,0.0012848922994224154,7.070257704508195e-07,49.00005840098114,0.020176380750641036,11,4.0,15.0,0.001171051604340698,0.016008537886873,17.2292840689974,3
207,1174056000,고덕제2동,1310,960,2270,강동구,0.0,0.0,0.0,46.0,3.0,23.0,1.0,0.0,0.0,4.0,0.26705375869854353,0.0010531376634080449,0.00028124437144012003,0.003112812721119406,8.754610571620371e-07,24.000058400981136,0.019950968643244388,15,4.0,19.0,0.001483332032164884,0.008370044052863436,13.450103018490388,3
208,1120062000,금호4가동,676,519,1195,성동구,20.0,4.0,1.0,127.0,7.0,0.0,0.0,0.0,0.0,8.0,0.4806967656573784,0.002907575722887429,0.0013976622458959007,0.0016386833487831234,2.290325849572436e-06,25.000058400981136,0.01969279064544056,10,5.0,15.0,0.001171051604340698,0.012552301255230125,16.816330358496543,3
209,1144060000,대흥동,320,381,701,마포구,0.0,0.0,0.0,105.0,7.0,41.0,1.0,0.0,0.0,8.0,0.4806967656573784,0.002403901188214016,0.0011555475261344065,0.000961269479076962,1.1107925684958926e-06,42.00005840098114,0.01940735042560737,15,14.0,29.0,0.0022640331017253494,0.04136947218259629,8.572025917296717,2
210,1171060000,석촌동,830,860,1690,송파구,0.0,0.0,0.0,80.0,4.0,25.0,1.0,0.0,0.0,5.0,0.3204645104382522,0.0018315437624487738,0.0005869447751793808,0.002317468501626341,1.3602260286723696e-06,26.000058400981136,0.01930937000202057,40,26.0,66.0,0.005152627059099071,0.03905325443786982,3.7474806114527497,2
211,1165060000,방배1동,636,574,1210,서초구,0.0,0.0,0.0,87.0,4.0,35.0,1.0,0.0,0.0,5.0,0.3204645104382522,0.0019918038416630412,0.0006383024430075768,0.0016592525958389786,1.0591049854906831e-06,36.00005840098114,0.019142367603127184,27,7.0,34.0,0.002654383636505582,0.02809917355371901,7.211605489072238,2
212,1126060000,중화제1동,686,644,1330,중랑구,0.0,0.0,0.0,120.0,5.0,26.0,1.0,0.0,0.0,6.0,0.3738752621779609,0.002747315643673161,0.0010271533565639165,0.0018238065722858195,1.8733290424467102e-06,27.000058400981136,0.018410696152368497,21,14.0,35.0,0.0027324537434616283,0.02631578947368421,6.737788771876803,2
213,1171065000,잠실본동,652,774,1426,송파구,20.0,4.0,1.0,106.0,5.0,0.0,0.0,0.0,0.0,6.0,0.3738752621779609,0.0024267954852446256,0.0009073187982981261,0.0019554497534432923,1.7742163204265347e-06,25.000058400981136,0.018277399927734788,39,24.0,63.0,0.004918416738230931,0.04417952314165498,3.71611453451357,2
214,1141064000,홍제제3동,411,453,864,서대문구,0.0,0.0,0.0,88.0,5.0,40.0,1.0,0.0,0.0,6.0,0.3738752621779609,0.0020146981386936517,0.0007532457948135388,0.001184788630417254,8.924370536046884e-07,41.00005840098114,0.018161515422214586,14,16.0,30.0,0.002342103208681396,0.034722222222222224,7.754361701438222,2
215,1132068100,쌍문제4동,809,949,1758,도봉구,0.0,0.0,0.0,89.0,5.0,19.0,1.0,0.0,0.0,6.0,0.3738752621779609,0.002037592435724261,0.0007618054061182379,0.0024107157549462183,1.8364962947324387e-06,20.00005840098114,0.01802619233555339,19,20.0,39.0,0.003044734171285815,0.02218430034129693,5.920448657079573,2
216,1171056100,방이1동,662,741,1403,송파구,20.0,4.0,1.0,98.0,5.0,0.0,0.0,0.0,0.0,6.0,0.3738752621779609,0.0022436411089997482,0.0008388419078605319,0.001923910241290981,1.6138565373569426e-06,25.000058400981136,0.01798260315470681,25,51.0,76.0,0.005933328128659536,0.0541696364932288,3.0307784711663097,2
217,1123054500,제기동,573,596,1169,동대문구,0.0,0.0,0.0,132.0,7.0,22.0,1.0,0.0,0.0,8.0,0.4806967656573784,0.003022047208040477,0.0014526883185689678,0.001603029987219641,2.328702936749734e-06,23.000058400981136,0.017723185594611918,12,6.0,18.0,0.0014052619252088376,0.015397775876817793,12.612015793410224,3
218,1120067000,성수2가제1동,451,417,868,성동구,0.0,0.0,0.0,44.0,2.0,54.0,2.0,0.0,0.0,4.0,0.26705375869854353,0.0010073490693468256,0.00026901635529054954,0.001190273762965482,3.202031095109415e-07,55.00005840098114,0.01748270808916,6,2.0,8.0,0.0006245608556483723,0.009216589861751152,27.9920009892563,3
219,1144058500,도화동,788,786,1574,마포구,0.0,0.0,0.0,78.0,3.0,29.0,1.0,0.0,0.0,4.0,0.26705375869854353,0.0017857551683875547,0.000476892629833247,0.0021583996577277287,1.0293248890049568e-06,30.000058400981136,0.01729229590393123,22,5.0,27.0,0.002107892887813256,0.017153748411689963,8.203593267905747,2
220,1130559500,번1동,407,468,875,강북구,0.0,0.0,0.0,121.0,6.0,32.0,1.0,0.0,0.0,7.0,0.4272860139176696,0.00277020994070377,0.001183671963278418,0.0011998727449248812,1.4202557276694989e-06,33.00005840098114,0.016918761740315785,9,6.0,15.0,0.001171051604340698,0.017142857142857144,14.447494608780326,3
221,1123074000,이문제1동,419,545,964,동대문구,0.0,0.0,0.0,0.0,0.0,78.0,2.0,0.0,0.0,2.0,0.1602322552191261,0.0,0.0,0.0013219169441229547,0.0,79.00005840098112,0.01673329729049636,12,6.0,18.0,0.0014052619252088376,0.01867219917012448,11.90760027744266,3
222,1150059300,화곡제8동,765,748,1513,강서구,0.0,0.0,0.0,0.0,0.0,48.0,2.0,0.0,0.0,2.0,0.1602322552191261,0.0,0.0,0.002074751386367252,0.0,49.00005840098114,0.01628968200411946,13,9.0,22.0,0.0017175423530330237,0.014540647719762063,9.484297126853008,2
223,1150059100,화곡제6동,678,768,1446,강서구,0.0,0.0,0.0,59.0,3.0,29.0,1.0,0.0,0.0,4.0,0.26705375869854353,0.0013507635248059706,0.00036072647641232784,0.0019828754161844322,7.152756620448384e-07,30.000058400981136,0.01588606091301433,13,3.0,16.0,0.0012491217112967445,0.011065006915629323,12.717784639675035,3
224,1171058000,송파1동,620,605,1225,송파구,20.0,4.0,1.0,104.0,5.0,0.0,0.0,0.0,0.0,6.0,0.3738752621779609,0.0023810068911834068,0.0008901995756887275,0.0016798218428948335,1.4953766917776374e-06,25.000058400981136,0.015701132476490264,35,11.0,46.0,0.00359122491997814,0.037551020408163265,4.372082736768778,2
225,1132052200,도봉제2동,869,823,1692,도봉구,20.0,4.0,1.0,75.0,3.0,0.0,0.0,0.0,0.0,4.0,0.26705375869854353,0.0017170722772957255,0.0004585506056088914,0.002320211067900456,1.0639341903262066e-06,25.000058400981136,0.015490563352898853,17,8.0,25.0,0.0019517526739011633,0.014775413711583925,7.936745039491256,2
226,1126055000,면목제5동,259,289,548,중랑구,0.0,0.0,0.0,0.0,0.0,95.0,3.0,0.0,0.0,3.0,0.2136430069588348,0.0,0.0,0.0007514631591072397,0.0,96.00005840098112,0.015412314873300472,1,1.0,2.0,0.00015614021391209307,0.0036496350364963502,98.70817060605286,4
227,1121576000,중곡제3동,435,440,875,광진구,0.0,0.0,0.0,125.0,6.0,29.0,1.0,0.0,0.0,7.0,0.4272860139176696,0.002861787128826209,0.0012228016149570435,0.0011998727449248812,1.4672063302370854e-06,30.000058400981136,0.01538069521315357,4,1.0,5.0,0.00039035053478023266,0.005714285714285714,39.40226499705681,4
228,1156061000,양평제1동,577,450,1027,영등포구,0.0,0.0,0.0,86.0,4.0,32.0,1.0,0.0,0.0,5.0,0.3204645104382522,0.001968909544632432,0.0006309656333178344,0.0014083077817575462,8.885938114230844e-07,33.00005840098114,0.014893344263403697,12,5.0,17.0,0.001327191818252791,0.016553067185978577,11.221696862937527,2
229,1138064000,증산동,439,566,1005,은평구,0.0,0.0,0.0,36.0,2.0,49.0,1.0,0.0,0.0,3.0,0.2136430069588348,0.0008241946931019482,0.00017608343255381427,0.001378139552742292,2.426675429850412e-07,50.00005840098114,0.014721511097832103,14,13.0,27.0,0.002107892887813256,0.026865671641791045,6.983993913041904,2
230,1111057000,무악동,439,486,925,종로구,0.0,0.0,0.0,80.0,4.0,35.0,1.0,0.0,0.0,5.0,0.3204645104382522,0.0018315437624487738,0.0005869447751793808,0.0012684369017777314,7.445024121431609e-07,36.00005840098114,0.014633628126357556,6,3.0,9.0,0.0007026309626044188,0.00972972972972973,20.826904741168214,3
231,1135072000,상계10동,533,589,1122,노원구,20.0,4.0,1.0,111.0,5.0,0.0,0.0,0.0,0.0,6.0,0.3738752621779609,0.002541266970397674,0.0009501168548216226,0.0015385796797779618,1.461830486243096e-06,25.000058400981136,0.01438095562336496,13,4.0,17.0,0.001327191818252791,0.015151515151515152,10.835627092922458,2
232,1165065200,양재2동,825,784,1609,서초구,0.0,0.0,0.0,107.0,4.0,19.0,1.0,0.0,0.0,5.0,0.3204645104382522,0.002449689782275235,0.0007850386368024218,0.002206394567524724,1.7321049835378785e-06,20.00005840098114,0.014141464391957775,17,18.0,35.0,0.0027324537434616283,0.02175264139216905,5.175371925616775,2
233,1111051500,청운효자동,517,582,1099,종로구,20.0,4.0,1.0,149.0,5.0,0.0,0.0,0.0,0.0,6.0,0.3738752621779609,0.0034112502575608422,0.0012753820844001965,0.0015070401676256506,1.922052030261224e-06,25.000058400981136,0.014086158850336981,15,1.0,16.0,0.0012491217112967445,0.014558689717925387,11.2768505446229,2
234,1129052500,성북동,460,521,981,성북구,0.0,0.0,0.0,46.0,2.0,38.0,2.0,0.0,0.0,4.0,0.26705375869854353,0.0010531376634080449,0.00028124437144012003,0.0013452287574529241,3.783380163330213e-07,39.00005840098114,0.014010708423958613,11,9.0,20.0,0.0015614021391209306,0.020387359836901122,8.973158210124293,2
235,1171064200,문정2동,882,630,1512,송파구,25.0,5.0,1.0,37.0,2.0,0.0,0.0,0.0,0.0,3.0,0.2136430069588348,0.0008470889901325579,0.00018097463901364243,0.0020733801032301945,3.752292157201532e-07,31.000058400981136,0.0137318838239874,16,3.0,19.0,0.001483332032164884,0.012566137566137565,9.257457889550242,2
236,1162061500,중앙동,229,231,460,관악구,0.0,0.0,0.0,77.0,4.0,56.0,2.0,0.0,0.0,6.0,0.3738752621779609,0.001762860871356945,0.0006590900704618464,0.0006307902430462232,4.1574758573598044e-07,57.00005840098114,0.013442715220502216,10,8.0,18.0,0.0014052619252088376,0.0391304347826087,9.565985514411826,2
237,1129058000,돈암제1동,455,548,1003,성북구,0.0,0.0,0.0,89.0,5.0,25.0,1.0,0.0,0.0,6.0,0.3738752621779609,0.002037592435724261,0.0007618054061182379,0.0013753969864681778,1.0477848598501909e-06,26.000058400981136,0.013369929663134763,13,11.0,24.0,0.0018736825669451167,0.023928215353938187,7.135642877295549,2
238,1132068000,쌍문제3동,476,436,912,도봉구,0.0,0.0,0.0,0.0,0.0,64.0,2.0,0.0,0.0,2.0,0.1602322552191261,0.0,0.0,0.0012506102209959905,0.0,65.00005840098113,0.013025237950029436,14,5.0,19.0,0.001483332032164884,0.020833333333333332,8.781066994838266,2
239,1121584700,자양제4동,384,362,746,광진구,0.0,0.0,0.0,0.0,0.0,78.0,2.0,0.0,0.0,2.0,0.1602322552191261,0.0,0.0,0.0010229772202445273,0.0,79.00005840098112,0.012949211388703615,8,0.0,8.0,0.0006245608556483723,0.010723860589812333,20.733306084738075,3
240,1162074500,삼성동,573,684,1257,관악구,0.0,0.0,0.0,108.0,5.0,19.0,1.0,0.0,0.0,6.0,0.3738752621779609,0.0024725840793058448,0.0009244380209075248,0.001723702903280658,1.5934565005413259e-06,20.00005840098114,0.012889035134124352,10,5.0,15.0,0.001171051604340698,0.011933174224343675,11.006376735533255,2
