225,용마산,7,중랑구,면목동,서울특별시 중랑구 면목동 1382-13 용마산역,1126010100,면목동,1126054000,면목제4동
226,중곡,7,광진구,중곡동,서울특별시 광진구 중곡동 273-2 중곡역,1121510100,중곡동,1121576000,중곡제3동
227,군자(능동),7,광진구,능동,"서울특별시 광진구 능동 275-5 군자역(5, 7호선)",1121510200,능동,,
228,어린이대공원(세종대),7,광진구,화양동,서울특별시 광진구 화양동 164-1 어린이대공원역,1121510700,화양동,1121578000,능동
229,건대입구,7,광진구,화양동,서울특별시 광진구 화양동 6-3 건대입구역(7호선),1121510700,화양동,1121571000,화양동
230,뚝섬유원지,7,광진구,자양동,서울특별시 광진구 자양동 73-2 뚝섬유원지역,1121510500,자양동,1121584000,자양제3동
231,청담,7,강남구,청담동,서울특별시 강남구 청담동 77-76 청담역,1168010400,청담동,1168058000,삼성1동
232,강남구청,7,강남구,삼성동,서울특별시 강남구 삼성동 111-44 강남구청역,1168010500,삼성동,1168059000,삼성2동
233,학동,7,강남구,논현동,서울특별시 강남구 논현동 279-67 학동역,1168010800,논현동,1168053100,논현2동
234,논현,7,강남구,논현동,서울특별시 강남구 논현동 280 논현역,1168010800,논현동,1168052100,논현1동
235,반포,7,서초구,잠원동,서울특별시 서초구 잠원동 103 반포역,1165010600,잠원동,1165056000,반포1동
236,고속터미널,7,서초구,반포동,서울특별시 서초구 반포동 19-11 고속터미널역(7호선),1165010700,반포동,1165058100,반포4동
237,내방,7,서초구,방배동,서울특별시 서초구 방배동 874-16 내방역,1165010100,방배동,1165060000,방배1동
238,이수,7,동작구,사당동,서울특별시 동작구 사당동 144-4 이수역,1159010700,사당동,1159062000,사당제1동
239,남성,7,동작구,사당동,서울특별시 동작구 사당동 산 25-33 남성역,1159010700,사당동,1159065000,사당제4동
240,숭실대입구(살피재),7,동작구,상도동,서울특별시 동작구 상도동 514 숭실대입구역,1159010200,상도동,1159053000,상도제1동
241,상도,7,동작구,상도1동,서울특별시 동작구 상도1동 702-1 상도역,1159010300,상도1동,1159053000,상도제1동
242,장승배기,7,동작구,상도동,서울특별시 동작구 상도동 26-20 장승배기역,1159010200,상도동,1159054000,상도제2동
243,신대방삼거리,7,동작구,대방동,서울특별시 동작구 대방동 406-10 신대방삼거리역,1159010800,대방동,1159066000,대방동
244,보라매,7,동작구,대방동,서울특별시 동작구 대방동 466-51 보라매역,1159010800,대방동,1159066000,대방동
245,신풍,7,영등포구,신길동,서울특별시 영등포구 신길동 3599 신풍역,1156013200,신길동,1156068000,신길제6동
246,대림(구로구청),7,구로구,대림동,서울특별시 구로구 대림동 1050-17 대림역(7호선),,,,
247,남구로,7,구로구,구로동,서울특별시 구로구 구로동 801-95 남구로역,1153010200,구로동,1153054000,구로제3동
248,가산디지털단지,7,금천구,가산동,서울특별시 금천구 가산동 54-3 가산디지털단지역,1154510100,가산동,1154551000,가산동
249,철산,7,광명시,철산동,경기도 광명시 철산동 526 철산역,4121010200,철산동,4121061000,철산3동
250,광명사거리,7,광명시,광명동,경기도 광명시 광명동 158-211 광명사거리역,4121010100,광명동,4121055000,광명4동
251,천왕,7,구로구,오류동,서울특별시 구로구 오류동 174-6 천왕역,,,,
252,온수(성공회대입구),7,구로구,온수동,서울특별시 구로구 온수동 53-1 온수역(7호선),1153011000,온수동,1153079000,수궁동
253,까치울,7,부천시,원미구 춘의동,경기도 부천시 원미구 춘의동 3-1 까치울역,4119010300,춘의동,4119060600,부천동
254,부천종합운동장,7,부천시,원미구 춘의동,경기도 부천시 원미구 춘의동 15-1 부천종합운동장역,4119010300,춘의동,4119060600,부천동
255,춘의,7,부천시,원미구 춘의동,경기도 부천시 원미구 춘의동 145 춘의역,4119010300,춘의동,4119060600,부천동
256,신중동,7,부천시,원미구 중동,경기도 부천시 원미구 중동 1140-6 신중동역,4119010800,중동,4119074200,신중동
257,부천시청,7,부천시,원미구 중동,경기도 부천시 원미구 중동 1243 부천시청역,4119010800,중동,4119074200,신중동
258,상동,7,부천시,원미구 상동,경기도 부천시 원미구 상동 633 상동역,4119010900,상동,4119074400,상동
259,삼산체육관,7,부평구,삼산동,인천광역시 부평구 삼산동 466 삼산체육관역,2823710500,삼산동,2823764800,삼산2동
260,굴포천,7,부평구,삼산동,인천광역시 부평구 삼산동 466 굴포천역,2823710500,삼산동,2823764800,삼산2동
261,부평구청,7,부평구,갈산동,인천광역시 부평구 갈산동 193-45 부평구청역,2823710600,갈산동,2823764200,갈산2동
262,암사,8,강동구,암사동,서울특별시 강동구 암사동 501 암사역,1174010700,암사동,1174057000,암사제1동
263,천호(풍납토성),8,강동구,천호동,"서울특별시 강동구 천호동 455 천호역(5, 8호선)",1174010900,천호동,1174061000,천호제2동
264,강동구청,8,강동구,성내동,서울특별시 강동구 성내동 319 강동구청역,1174010800,성내동,1174064000,성내제1동
265,몽촌토성(평화의문),8,송파구,신천동,서울특별시 송파구 신천동 19 몽촌토성역,1171010200,신천동,1171069000,잠실4동
266,잠실(송파구청),8,송파구,잠실동,서울특별시 송파구 잠실동 7-4 잠실역(8호선),1171010200,신천동,1171071000,잠실6동
267,석촌,8,송파구,석촌동,서울특별시 송파구 석촌동 209 석촌역,1171010500,석촌동,1171060000,석촌동
268,송파,8,송파구,가락동,서울특별시 송파구 가락동 459-4 송파역,1171010700,가락동,1171063100,가락1동
269,가락시장,8,송파구,가락동,"서울특별시 송파구 가락동 184-23 가락시장역(3, 8호선)",1171010700,가락동,1171063100,가락1동
270,문정,8,송파구,문정동,서울특별시 송파구 문정동 119-4 문정역,1171010800,문정동,1171064200,문정2동
271,장지,8,송파구,장지동,서울특별시 송파구 장지동 201-5 장지역,1171010900,장지동,1171064200,문정2동
272,복정,8,송파구,장지동,서울특별시 송파구 장지동 596-21 복정역,1171010900,장지동,1171064700,위례동
273,산성,8,성남시,수정구 신흥동,경기도 성남시 수정구 신흥동 7-4 산성역,4113110100,신흥동,4113152000,신흥2동
274,남한산성입구(성남법원•검찰청),8,성남시,수정구 단대동,경기도 성남시 수정구 단대동 96 남한산성입구역,4113110400,단대동,4113354000,금광2동
275,단대오거리,8,성남시,수정구 신흥동,경기도 성남시 수정구 신흥동 2467 단대오거리역,4113110100,신흥동,4113152000,신흥2동
276,신흥,8,성남시,수정구 신흥동,경기도 성남시 수정구 신흥동 2467 신흥역,4113110100,신흥동,4113153000,신흥3동
277,수진,8,성남시,수정구 수진동,경기도 성남시 수정구 수진동 2205-1 수진역,4113110300,수진동,4113157000,수진1동
278,모란,8,성남시,수정구 수진동,경기도 성남시 수정구 수진동 4808 모란역,4113110300,수진동,4113158000,수진2동
