,행정동코드,시군구명,행정동명,공동주택_개수,공동주택_건축면적(㎡),공동주택_건폐율(%),공동주택_연면적(㎡),공동주택_용적률(%),공동주택_세대수,공동주택_가구수,단독주택_개수,단독주택_건축면적(㎡),단독주택_건폐율(%),단독주택_가구수,공장_개수,공장_건축면적(㎡),동별총학원,동별입시학원수,버스정류장,도서관,박물관/미술관,공원,지하철역,병원수,유통개수,5~9세,10~14세,5~14세,아동 비율
63,1120072000,성동구,송정동,86,173.09458139534883,36.3892441860465,128.34381395348836,1576.1957441860466,16.36046511627907,0.0,916.0,21.84141266375547,19.382453165938852,2.2510917030567685,8.0,0.0,32.32220002558627,5.5547956214675365,16.0,1.0,0.0,0.0,0.0,28,0,958,951,1909,0.063405075
64,1120079000,성동구,용답동,150,164.76580000000004,38.86576599999997,143.6804026666667,1406.6296266666668,15.966666666666667,0.0,2327.0,29.886675547915793,27.54328397077784,2.1564245810055866,12.0,1081.5841666666668,37.35894584567543,6.4203955374920865,28.0,2.0,0.0,0.0,3.0,34,0,542,444,986,0.046206475999999996
65,1121571000,광진구,화양동,196,149.41734693877552,51.2356815,223.02624795918373,1035.596443877551,16.352040816326532,0.5408163265306123,1405.0,76.4153131672599,40.083408323843436,3.074733096085409,2.0,273.70500000000004,84.34305145290925,16.452101394518102,13.0,2.0,1.0,0.0,1.0,75,0,1384,1135,2519,0.067625977
66,1121573000,광진구,군자동,256,174.52665234374984,46.190375781250005,167.5538671875,1005.0756718749996,11.6796875,0.0,1405.0,74.48844128113875,37.23931672597863,2.8462633451957293,0.0,0.0,73.47256989764374,14.331686473861373,17.0,1.0,1.0,0.0,0.0,23,0,380,408,788,0.049194655999999996
67,1121574000,광진구,중곡제1동,1580,147.76587310126575,52.83450670126588,179.31922178480994,590.7898831645584,8.893037974683544,0.0,4781.0,79.28408805689199,41.4265902486927,2.924283622673081,4.0,392.5425,54.08865837741293,10.550627189668202,79.0,1.0,0.0,0.0,0.0,30,0,509,403,912,0.043804035
68,1121575000,광진구,중곡제2동,1580,147.76587310126575,52.83450670126588,179.31922178480994,590.7898831645584,8.893037974683544,0.0,4781.0,79.28408805689199,41.4265902486927,2.924283622673081,4.0,392.5425,75.11849969087038,14.652744384145086,79.0,3.0,0.0,0.0,0.0,35,0,764,775,1539,0.055013405
69,1121576000,광진구,중곡제3동,1580,147.76587310126575,52.83450670126588,179.31922178480994,590.7898831645584,8.893037974683544,0.0,4781.0,79.28408805689199,41.4265902486927,2.924283622673081,4.0,392.5425,57.17686336470427,11.153017792127498,79.0,2.0,0.0,0.0,1.0,60,0,1527,1948,3475,0.087568984
70,1121577000,광진구,중곡제4동,1580,147.76587310126575,52.83450670126588,179.31922178480994,590.7898831645584,8.893037974683544,0.0,4781.0,79.28408805689199,41.4265902486927,2.924283622673081,4.0,392.5425,101.22635158343066,19.74538709899018,79.0,5.0,0.0,0.0,0.0,95,3,709,764,1473,0.053100216
71,1121578000,광진구,능동,183,159.11536065573776,49.903152098360636,141.5912590710383,530.9873661202186,9.311475409836065,0.0,825.0,94.83893333333334,41.24139015636363,3.8715151515151516,1.0,815.28,40.21677543449887,7.844753726729409,22.0,1.0,1.0,1.0,2.0,98,2,1588,2924,4512,0.17946780199999998
72,1121581000,광진구,광장동,273,364.3536227106225,12.77347985347985,53.66809523809523,4669.455978021975,36.6996336996337,0.003663003663003663,250.0,70.87762000000001,22.28829868,2.024,0.0,0.0,119.96925190629938,23.401409631105313,16.0,4.0,0.0,0.0,1.0,89,2,1464,2911,4375,0.11419994800000001
73,1121582000,광진구,자양제1동,1209,246.09367328370553,41.852821459057076,150.44483709677428,1980.5543870967729,17.44582299421009,0.0,3850.0,75.08065610389612,35.83926981454542,2.716103896103896,8.0,282.9862499999999,79.70907467197911,15.548189874287285,32.0,4.0,0.0,0.0,0.0,99,1,489,922,1411,0.06801966799999999
74,1121583000,광진구,자양제2동,1209,246.09367328370553,41.852821459057076,150.44483709677428,1980.5543870967729,17.44582299421009,0.0,3850.0,75.08065610389612,35.83926981454542,2.716103896103896,8.0,282.9862499999999,88.83012983444392,17.32735865906437,32.0,3.0,0.0,0.0,1.0,25,1,444,406,850,0.034154378
75,1121584000,광진구,자양제3동,1209,246.09367328370553,41.852821459057076,150.44483709677428,1980.5543870967729,17.44582299421009,0.0,3850.0,75.08065610389612,35.83926981454542,2.716103896103896,8.0,282.9862499999999,97.52050559868105,19.02251837603902,32.0,1.0,0.0,0.0,1.0,83,1,330,388,718,0.04557862
76,1121584700,광진구,자양제4동,1209,246.09367328370553,41.852821459057076,150.44483709677428,1980.5543870967729,17.44582299421009,0.0,3850.0,75.08065610389612,35.83926981454542,2.716103896103896,8.0,282.9862499999999,74.7746238922855,14.585667376519888,32.0,2.0,0.0,0.0,0.0,86,0,1210,1193,2403,0.106752554
77,1121585000,광진구,구의제1동,1402,393.8507617689017,47.33034176604844,174.40282886419405,3168.0365855920136,13.206847360912981,0.0,2439.0,86.8679663796638,39.45745248503488,3.5428454284542847,0.0,0.0,76.80783128391839,14.982268324517413,46.0,4.0,0.0,0.0,0.0,45,1,1960,2337,4297,0.124989092
78,1121586000,광진구,구의제2동,1402,393.8507617689017,47.33034176604844,174.40282886419405,3168.0365855920136,13.206847360912981,0.0,2439.0,86.8679663796638,39.45745248503488,3.5428454284542847,0.0,0.0,92.21213162052621,17.987057772892765,46.0,4.0,0.0,0.0,0.0,17,1,597,456,1053,0.049550609
79,1121587000,광진구,구의제3동,1402,393.8507617689017,47.33034176604844,174.40282886419405,3168.0365855920136,13.206847360912981,0.0,2439.0,86.8679663796638,39.45745248503488,3.5428454284542847,0.0,0.0,99.53368139039637,19.415211925534106,46.0,1.0,0.0,0.0,1.0,30,0,527,531,1058,0.048158769000000004
80,1123053600,동대문구,용신동,267,217.14192808988767,35.210823970037424,149.66722846441945,2517.0308573033712,23.44569288389513,0.40823970037453183,1969.0,25.020302691721675,19.0864036282377,1.7145759268664296,31.0,18.368387096774192,94.33916976524779,17.60997835617959,26.0,0.0,0.0,1.0,2.0,12,0,871,823,1694,0.059675202999999996
81,1123054500,동대문구,제기동,334,152.1025,35.42215568862274,130.6668263473053,1647.971901197604,16.67365269461078,0.0,2595.0,21.862593448940263,18.570019698651244,1.71252408477842,4.0,0.0,79.06612464620679,14.7590099339586,9.0,0.0,1.0,0.0,1.0,79,0,791,789,1580,0.070750493
82,1123056000,동대문구,전농제1동,420,243.35954285714294,27.240163183333316,98.05028261904764,3204.3331119047584,28.307142857142857,0.21666666666666667,2548.0,24.87549843014128,22.72845158634223,2.0145211930926217,7.0,0.0,90.3679449470004,16.868683056773406,32.0,0.0,0.0,0.0,0.0,40,0,1661,1140,2801,0.062505579
83,1123057000,동대문구,전농제2동,420,243.35954285714294,27.240163183333316,98.05028261904764,3204.3331119047584,28.307142857142857,0.21666666666666667,2548.0,24.87549843014128,22.72845158634223,2.0145211930926217,7.0,0.0,57.55216715688995,10.743071202619458,32.0,0.0,1.0,1.0,0.0,27,0,600,592,1192,0.056659377999999996
84,1123060000,동대문구,답십리제1동,374,354.2690647058826,12.124572192513371,50.56550802139034,5254.199517112302,46.48395721925134,0.0,1892.0,27.75806289640592,25.792525369978865,2.0496828752642706,10.0,43.076,86.36758421666019,16.121949053776568,6.0,0.0,0.0,1.0,0.0,37,0,725,666,1391,0.047391912
85,1123061000,동대문구,답십리제2동,374,354.2690647058826,12.124572192513371,50.56550802139034,5254.199517112302,46.48395721925134,0.0,1892.0,27.75806289640592,25.792525369978865,2.0496828752642706,10.0,43.076,87.72240412897496,16.374848770741995,6.0,0.0,0.0,1.0,0.0,10,0,449,508,957,0.053163713
86,1123065000,동대문구,장안제1동,912,235.84351644736833,22.021731688596482,103.3295752192982,2423.3077480263187,21.42105263157895,0.005482456140350877,1514.0,33.97756605019818,26.672252311756925,2.2892998678996035,6.0,267.7716666666667,114.5594927576447,21.384438648093678,65.0,0.0,0.0,0.0,0.0,14,0,458,548,1006,0.064252411
87,1123066000,동대문구,장안제2동,912,235.84351644736833,22.021731688596482,103.3295752192982,2423.3077480263187,21.42105263157895,0.005482456140350877,1514.0,33.97756605019818,26.672252311756925,2.2892998678996035,6.0,267.7716666666667,97.75681225373216,18.247938287363336,65.0,0.0,0.0,0.0,0.0,8,0,1346,1463,2809,0.113097395
88,1123070500,동대문구,청량리동,218,117.5440504587156,19.184633027522935,74.92715596330275,2146.5468577981655,21.155963302752294,0.0,1496.0,15.861535427807489,14.529270922459887,1.6363636363636365,7.0,0.0,62.89860702591709,11.741073311504524,19.0,0.0,0.0,0.0,1.0,60,1,337,363,700,0.042724609000000004
89,1123071000,동대문구,회기동,88,164.78034090909088,40.724886363636365,158.71886363636366,2082.637272727273,23.71590909090909,0.0,712.0,47.34632022471909,33.39612816713484,3.050561797752809,2.0,0.0,36.941422942449634,6.895732282590599,15.0,0.0,3.0,0.0,0.0,14,0,423,403,826,0.075482043
90,1123072000,동대문구,휘경제1동,392,193.29820153061206,28.906411734693883,98.53145739795916,2725.7375127551013,23.117346938775512,0.05357142857142857,1873.0,44.503449012279695,34.44314563529095,2.8542445274959958,5.0,0.0,44.930490038292916,8.387024807148011,34.0,0.0,0.0,0.0,0.0,1,0,6,5,11,0.040145985
91,1123073000,동대문구,휘경제2동,392,193.29820153061206,28.906411734693883,98.53145739795916,2725.7375127551013,23.117346938775512,0.05357142857142857,1873.0,44.503449012279695,34.44314563529095,2.8542445274959958,5.0,0.0,73.2243742716022,13.66854986403241,34.0,0.0,0.0,0.0,0.0,28,0,1064,996,2060,0.07547999400000001
92,1123074000,동대문구,이문제1동,624,139.2030528846154,34.0408625,92.99646810897441,1740.257714743589,16.040064102564102,0.01282051282051282,4062.0,28.398385032003972,26.048576724027566,2.3552437223042837,13.0,3195.696153846154,62.42951884122316,11.653510183694989,28.0,0.0,0.0,0.0,0.0,39,0,598,549,1147,0.048256132
93,1123075000,동대문구,이문제2동,624,139.2030528846154,34.0408625,92.99646810897441,1740.257714743589,16.040064102564102,0.01282051282051282,4062.0,28.398385032003972,26.048576724027566,2.3552437223042837,13.0,3195.696153846154,61.84388700815805,11.544192241522836,28.0,0.0,0.0,0.0,0.0,14,0,774,684,1458,0.067575083
94,1126052000,중랑구,면목제2동,1740,180.41723609195395,39.92828750114948,145.27866466666646,1212.5907448850585,14.693678160919541,0.014367816091954023,8311.0,65.21007688605468,43.51264930622057,3.048850920466851,10.0,406.9419999999999,50.50362154651178,10.409143372181816,26.0,0.0,0.0,0.0,0.0,54,0,911,872,1783,0.055358917
95,1126054000,중랑구,면목제4동,1740,180.41723609195395,39.92828750114948,145.27866466666646,1212.5907448850585,14.693678160919541,0.014367816091954023,8311.0,65.21007688605468,43.51264930622057,3.048850920466851,10.0,406.9419999999999,38.564505589424535,7.948409548965362,26.0,0.0,0.0,1.0,1.0,20,1,659,751,1410,0.059355925
96,1126055000,중랑구,면목제5동,1740,180.41723609195395,39.92828750114948,145.27866466666646,1212.5907448850585,14.693678160919541,0.014367816091954023,8311.0,65.21007688605468,43.51264930622057,3.048850920466851,10.0,406.9419999999999,19.03921985904385,3.924114016749496,26.0,0.0,0.0,0.0,0.0,32,1,679,789,1468,0.07176729400000001
97,1126056500,중랑구,면목본동,1740,180.41723609195395,39.92828750114948,145.27866466666646,1212.5907448850585,14.693678160919541,0.014367816091954023,8311.0,65.21007688605468,43.51264930622057,3.048850920466851,10.0,406.9419999999999,70.6999536822603,14.571746178786475,26.0,1.0,0.0,0.0,1.0,21,1,574,624,1198,0.05969703
98,1126057000,중랑구,면목제7동,1740,180.41723609195395,39.92828750114948,145.27866466666646,1212.5907448850585,14.693678160919541,0.014367816091954023,8311.0,65.21007688605468,43.51264930622057,3.048850920466851,10.0,406.9419999999999,44.91681584317063,9.257664334088604,26.0,0.0,0.0,0.0,0.0,67,1,805,855,1660,0.05378783
99,1126057500,중랑구,면목제3.8동,1740,180.41723609195395,39.92828750114948,145.27866466666646,1212.5907448850585,14.693678160919541,0.014367816091954023,8311.0,65.21007688605468,43.51264930622057,3.048850920466851,10.0,406.9419999999999,52.13696030444525,10.74578571160322,26.0,0.0,0.0,0.0,1.0,11,0,497,520,1017,0.057231289000000005
100,1126058000,중랑구,상봉제1동,562,203.98583736654808,42.19035180071174,183.65916672597862,1994.888895373666,20.887900355871885,0.0,1484.0,68.91051886792448,39.72419380053914,2.7318059299191373,5.0,549.3399999999999,49.785346068625365,10.261101861472403,28.0,0.0,0.0,0.0,0.0,46,0,604,621,1225,0.05711222
101,1126059000,중랑구,상봉제2동,562,203.98583736654808,42.19035180071174,183.65916672597862,1994.888895373666,20.887900355871885,0.0,1484.0,68.91051886792448,39.72419380053914,2.7318059299191373,5.0,549.3399999999999,39.42840404090983,8.126464954996683,28.0,1.0,0.0,0.0,1.0,19,0,718,753,1471,0.076154483
102,1126060000,중랑구,중화제1동,641,277.9865070202803,39.34955085803436,143.18918549141972,1210.3636723868958,13.86427457098284,0.0,2838.0,70.6314411557435,39.8302630725863,2.8012684989429175,3.0,95.29,40.733107169235005,8.39537323335378,47.0,0.0,0.0,0.0,1.0,51,1,924,890,1814,0.050491274
103,1126061000,중랑구,중화제2동,641,277.9865070202803,39.34955085803436,143.18918549141972,1210.3636723868958,13.86427457098284,0.0,2838.0,70.6314411557435,39.8302630725863,2.8012684989429175,3.0,95.29,52.47543532416159,10.815547738567656,47.0,1.0,0.0,0.0,0.0,27,0,739,773,1512,0.058915212
104,1126062000,중랑구,묵제1동,773,231.3522724450193,41.84691539456654,159.8903274256146,8757.92192988357,18.244501940491592,0.00129366106080207,1756.0,77.49438838268802,39.68460595045562,2.3752847380410023,0.0,0.0,70.61730280535284,14.554711265225393,35.0,1.0,0.0,0.0,1.0,36,0,647,663,1310,0.049445157
105,1126063000,중랑구,묵제2동,773,231.3522724450193,41.84691539456654,159.8903274256146,8757.92192988357,18.244501940491592,0.00129366106080207,1756.0,77.49438838268802,39.68460595045562,2.3752847380410023,0.0,0.0,38.942338169573006,8.026283439530314,35.0,0.0,0.0,0.0,0.0,11,0,613,567,1180,0.060213298
106,1126065500,중랑구,망우본동,552,246.6937894927536,41.314374456521776,153.39866394927532,1282.3776521739137,13.182971014492754,0.0,3113.0,72.10071635078705,38.92890700289104,1.8519113395438485,0.0,0.0,60.73265150282288,12.517416721955861,41.0,2.0,0.0,1.0,0.0,3,0,264,290,554,0.057260982
107,1126066000,중랑구,망우제3동,552,246.6937894927536,41.314374456521776,153.39866394927532,1282.3776521739137,13.182971014492754,0.0,3113.0,72.10071635078705,38.92890700289104,1.8519113395438485,0.0,0.0,34.969192443949275,7.207390809058247,41.0,0.0,0.0,0.0,0.0,40,0,618,585,1203,0.052705367
108,1126068000,중랑구,신내1동,423,1655.2034439716324,174.5823005721038,2157.792905437355,5813.56212529551,49.54137115839244,0.0,482.0,73.45838174273857,37.19692946058086,2.516597510373444,1.0,6209.83,79.91749433546562,16.471544634027264,50.0,0.0,0.0,0.0,0.0,146,6,92,81,173,0.046845383
109,1126069000,중랑구,신내2동,423,1655.2034439716324,174.5823005721038,2157.792905437355,5813.56212529551,49.54137115839244,0.0,482.0,73.45838174273857,37.19692946058086,2.516597510373444,1.0,6209.83,42.53765131504826,8.767302179437428,50.0,0.0,0.0,0.0,1.0,77,0,1160,1169,2329,0.087721281
110,1129052500,성북구,성북동,323,200.06182972136227,38.310931368421045,125.21542105263164,989.2256501547988,9.287925696594428,0.0030959752321981426,2271.0,44.31160061646852,11.464971158080141,1.386173491853809,0.0,0.0,51.03888213314467,10.773583320436003,48.0,0.0,5.0,0.0,0.0,46,0,846,1213,2059,0.11765042
111,1129055500,성북구,삼선동,610,2463.902673278687,22.657540163934442,93.28905034426225,3630.5835972131154,30.452459016393444,0.0,2686.0,19.02782762472077,15.34402524795236,1.7941176470588236,6.0,0.0,71.52664883150192,15.098259965951048,53.0,1.0,0.0,0.0,2.0,88,3,2170,2711,4881,0.152079763
112,1129057500,성북구,동선동,535,2771.0553153271067,22.282014766355154,96.27724841121498,3649.64506411215,31.29532710280374,0.6822429906542056,1764.0,21.008477891156463,15.379538038548752,1.870748299319728,5.0,0.0,47.70772734307635,10.07042384310951,82.0,0.0,1.0,0.0,0.0,29,1,929,1150,2079,0.066681634
113,1129058000,성북구,돈암제1동,322,4486.544980434784,11.941395962732942,62.4708232919254,5257.532389130439,43.05590062111801,0.0,648.0,6.486921296296295,4.337541203703704,1.2314814814814814,5.0,0.0,45.590813416171045,9.623573371067236,19.0,0.0,0.0,1.0,0.0,54,2,643,622,1265,0.055196789
114,1129059000,성북구,돈암제2동,322,4486.544980434784,11.941395962732942,62.4708232919254,5257.532389130439,43.05590062111801,0.0,648.0,6.486921296296295,4.337541203703704,1.2314814814814814,5.0,0.0,72.32158349731367,15.26605938667669,19.0,3.0,0.0,0.0,0.0,41,2,977,1503,2480,0.09347555699999999
115,1129060000,성북구,안암동,161,201.6468372670807,36.39478260869565,130.95844720496888,1402.8986596273296,16.08695652173913,3.3540372670807455,1148.0,36.033222996515676,28.26022926829267,3.1289198606271778,3.0,0.0,49.79552278405448,10.511127816224104,32.0,0.0,1.0,0.0,1.0,47,0,2578,3989,6567,0.153992262
116,1129061000,성북구,보문동,175,214.51440571428583,31.678667085714295,120.11908822857141,2441.3845257142866,19.914285714285715,0.0,1095.0,26.209776255707773,23.444153921461176,2.239269406392694,1.0,0.0,48.10373875168586,10.154016228525945,19.0,0.0,0.0,0.0,1.0,6,0,436,484,920,0.105856633
117,1129062000,성북구,정릉제1동,1819,228.2970542056073,25.686019881253433,88.03411925783381,2497.1022467289713,20.747113798790544,0.4079164376030786,4321.0,17.360799583429753,24.81477135702386,1.6280953482990048,7.0,0.0,56.08511574432333,11.838771584602798,124.0,1.0,0.0,0.0,0.0,32,0,1458,1517,2975,0.08290372
118,1129063000,성북구,정릉제2동,1761,991.1418555934137,27.57756937194775,97.44080524134006,2398.9589519591163,21.383872799545713,0.2509937535491198,4270.0,16.673210772833706,24.217575745597216,1.5667447306791569,8.0,0.0,69.15349222843751,14.5973203033452,102.0,1.0,0.0,0.0,0.0,27,0,597,605,1202,0.060740815999999996
119,1129064000,성북구,정릉제3동,1439,208.98771646977053,31.076421239749827,105.26591586518396,1759.305966018067,16.534398888116748,0.3071577484364142,3622.0,18.49560601877414,27.7742467514357,1.6267255659856432,3.0,0.0,49.603340776935156,10.470560923301422,83.0,0.0,1.0,0.0,0.0,50,4,1760,1574,3334,0.101851286
120,1129065000,성북구,정릉제4동,1439,208.98771646977053,31.076421239749827,105.26591586518396,1759.305966018067,16.534398888116748,0.3071577484364142,3622.0,18.49560601877414,27.7742467514357,1.6267255659856432,3.0,0.0,76.58452983705145,16.165906829688918,83.0,1.0,0.0,0.0,0.0,80,0,690,711,1401,0.06597909
121,1129066000,성북구,길음제1동,380,301.418467368421,5.273421052631579,22.780026315789474,5291.020267631578,36.7,0.7894736842105263,699.0,11.480586552217451,9.479692846924173,1.6351931330472103,4.0,0.0,107.10070308872626,22.60743770589666,41.0,0.0,0.0,0.0,1.0,31,3,888,643,1531,0.051055457
122,1129068500,성북구,길음제2동,703,292.4249809388333,12.866849095305833,52.4175654338549,4856.651261308679,34.25035561877667,0.4267425320056899,2497.0,22.499042851421702,20.247183940728878,2.05726872246696,16.0,27.5375,50.35459771385615,10.629140595635544,82.0,2.0,0.0,0.0,0.0,27,1,1095,1134,2229,0.069009288
123,1129070500,성북구,종암동,436,236.67054587155948,30.089266055045872,107.9291717201834,2667.6793348623855,24.038990825688074,2.5756880733944953,1259.0,33.10815091342339,23.715912946783128,2.5266084193804605,4.0,0.0,121.11543036547349,25.565747639788633,14.0,1.0,0.0,0.0,1.0,67,0,523,595,1118,0.049065215
124,1129071500,성북구,월곡제1동,323,281.84440866873047,21.800293851393192,87.28525851393185,4345.628900928789,31.36842105263158,0.0,1798.0,26.78263626251392,24.433210789766406,2.221357063403782,12.0,36.71666666666667,79.50511397554666,16.782400672135136,41.0,0.0,0.0,0.0,0.0,75,1,2007,1974,3981,0.120705861
125,1129072500,성북구,월곡제2동,416,281.7799615384613,22.731550274038455,88.78220793269227,3967.4563822115356,29.76923076923077,0.0,2406.0,25.711650041562763,23.213437531172094,2.2103075644222776,12.0,36.71666666666667,60.214117048796126,12.710345132547701,66.0,2.0,1.0,1.0,2.0,20,1,1311,1588,2899,0.177558645
126,1129076000,성북구,장위제1동,863,155.05519003476238,39.05101757242179,134.85779257242186,894.9760685979146,10.783314020857475,0.36964078794901506,4160.0,15.291474759615392,11.630297794951915,1.8771634615384616,2.0,0.0,59.855959671891924,12.634743195737247,63.0,1.0,0.0,0.0,0.0,12,3,1170,1473,2643,0.121567545
127,1129077000,성북구,장위제2동,863,155.05519003476238,39.05101757242179,134.85779257242186,894.9760685979146,10.783314020857475,0.36964078794901506,4160.0,15.291474759615392,11.630297794951915,1.8771634615384616,2.0,0.0,41.54043202370161,8.768595370227068,63.0,0.0,0.0,0.0,1.0,38,2,1062,1139,2201,0.10924161199999999
128,1129078000,성북구,장위제3동,863,155.05519003476238,39.05101757242179,134.85779257242186,894.9760685979146,10.783314020857475,0.36964078794901506,4160.0,15.291474759615392,11.630297794951915,1.8771634615384616,2.0,0.0,52.83549271485109,11.152822304273807,63.0,0.0,0.0,0.0,0.0,50,1,411,839,1250,0.103246056
129,1129081000,성북구,석관동,455,174.171287912088,38.86516730329673,122.35168841758237,1674.0875032967037,16.85054945054945,0.002197802197802198,2523.0,32.09114149821643,25.07638707887437,2.468093539437178,2.0,0.0,106.96675805346128,22.579163810829336,17.0,1.0,0.0,0.0,0.0,65,0,2368,2480,4848,0.126619306
130,1130553400,강북구,삼양동,2201,172.56416565197625,33.53213983802818,108.06508623943652,1544.6014509768302,14.989550204452522,0.0,7939.0,62.732988033757344,28.6104740259479,2.225595163118781,8.0,330.39125,49.33105470917421,10.935848697664833,29.0,1.0,0.0,0.0,0.0,59,0,634,581,1215,0.06880344299999999
131,1130553500,강북구,미아동,2201,172.56416565197625,33.53213983802818,108.06508623943652,1544.6014509768302,14.989550204452522,0.0,7939.0,62.732988033757344,28.6104740259479,2.225595163118781,8.0,330.39125,44.64797476180662,9.897690198005677,29.0,1.0,2.0,0.0,1.0,22,1,651,771,1422,0.06893542799999999
132,1130554500,강북구,송중동,2201,172.56416565197625,33.53213983802818,108.06508623943652,1544.6014509768302,14.989550204452522,0.0,7939.0,62.732988033757344,28.6104740259479,2.225595163118781,8.0,330.39125,61.275847746476636,13.583804435707604,29.0,1.0,0.0,0.0,1.0,14,0,768,852,1620,0.073844471
133,1130555500,강북구,송천동,2201,172.56416565197625,33.53213983802818,108.06508623943652,1544.6014509768302,14.989550204452522,0.0,7939.0,62.732988033757344,28.6104740259479,2.225595163118781,8.0,330.39125,55.45040980357964,12.292404762282217,29.0,1.0,0.0,0.0,0.0,67,1,1029,1256,2285,0.09509342900000001
134,1130557500,강북구,삼각산동,2201,172.56416565197625,33.53213983802818,108.06508623943652,1544.6014509768302,14.989550204452522,0.0,7939.0,62.732988033757344,28.6104740259479,2.225595163118781,8.0,330.39125,63.772184086621536,14.137199384898302,29.0,1.0,0.0,0.0,0.0,58,1,1040,1328,2368,0.110530246
135,1130559500,강북구,번1동,848,181.02646933962265,34.709910731132055,112.4812382075472,1412.9922505896195,19.27122641509434,0.003537735849056604,1902.0,66.71781493165106,39.42450549579389,2.8301787592008414,2.0,758.2049999999999,38.569768068612376,8.550256028155172,26.0,0.0,0.0,0.0,0.0,70,0,674,749,1423,0.086446753
136,1130560300,강북구,번2동,848,181.02646933962265,34.709910731132055,112.4812382075472,1412.9922505896195,19.27122641509434,0.003537735849056604,1902.0,66.71781493165106,39.42450549579389,2.8301787592008414,2.0,758.2049999999999,33.059801201667746,7.32879088127586,26.0,1.0,0.0,0.0,0.0,40,0,570,551,1121,0.042043280999999995
137,1130560800,강북구,번3동,848,181.02646933962265,34.709910731132055,112.4812382075472,1412.9922505896195,19.27122641509434,0.003537735849056604,1902.0,66.71781493165106,39.42450549579389,2.8301787592008414,2.0,758.2049999999999,35.12701850061035,7.787057499326242,26.0,0.0,0.0,1.0,0.0,62,0,978,1046,2024,0.06820556
138,1130561500,강북구,수유1동,2448,239.0559812091504,44.71347123733669,158.04018576062077,724.2058455882332,10.544117647058824,0.0,6153.0,71.91685494880531,28.098113843490964,2.2408581179912237,3.0,172.56000000000003,42.367177666101234,9.392076602355775,18.0,1.0,0.0,0.0,0.0,18,0,625,610,1235,0.059275258
139,1130562500,강북구,수유2동,2448,239.0559812091504,44.71347123733669,158.04018576062077,724.2058455882332,10.544117647058824,0.0,6153.0,71.91685494880531,28.098113843490964,2.2408581179912237,3.0,172.56000000000003,42.70812156185101,9.467658016138492,18.0,0.0,0.0,0.0,0.0,19,0,1250,1360,2610,0.09213499
