,gid,행정동코드,시군구명,행정동,학교명,학교개수,초등학생_인구,30대_인구,40대_인구,전체_인구,경도,위도,geometry,돌봄 틈새공백 인구,지역별 돌봄 틈새공백 인구 비율,돌봄틈새공백 분위
40,다사46ba41ab,1154561000,금천구,독산제1동,['서울두산초등학교' '서울문성초등학교' '서울독산초등학교'],3,0.0,129.0,134.0,668.0,126.89638651390426,37.47005323742231,POINT (126.8963865139043 37.47005323742231),0.0,0.0,1
41,다사46ba41ba,1154561000,금천구,독산제1동,['서울두산초등학교' '서울가산초등학교' '서울문성초등학교' '서울독산초등학교'],4,0.0,367.0,120.0,1077.0,126.89636839354432,37.47230653973589,POINT (126.8963683935443 37.47230653973589),0.0,0.0,1
42,다사46ba41bb,1154561000,금천구,독산제1동,['서울가산초등학교' '서울문성초등학교'],2,38.0,428.0,237.0,1904.0,126.8963502711667,37.47455984118053,POINT (126.8963502711667 37.47455984118053),0.1290656697401407,0.0033964649931615973,5
43,다사46ba42aa,1154561000,금천구,독산제1동,['서울가산초등학교' '서울문성초등학교'],2,25.0,496.0,240.0,1891.0,126.89633214677117,37.47681314175622,POINT (126.8963321467712 37.47681314175622),0.09462344066227928,0.003784937626491171,5
44,다사64aa49ab,1121581000,광진구,광장동,['서울양진초등학교' '서울광남초등학교' '서울광진초등학교' '서울구남초등학교'],4,229.0,184.0,493.0,2184.0,127.09389649571068,37.54300589400516,POINT (127.0938964957107 37.54300589400516),0.7081455329981872,0.0030923385720444856,10
45,다사64ab49aa,1121581000,광진구,광장동,['서울양진초등학교' '서울광남초등학교' '서울구남초등학교'],3,137.0,133.0,309.0,1335.0,127.09673855773009,37.54076224781233,POINT (127.0967385577301 37.54076224781233),0.452493738340237,0.0033028740024834817,9
46,다사64ab49ab,1121581000,광진구,광장동,['서울양진초등학교' '서울광남초등학교' '서울광장초등학교' '서울광진초등학교' '서울구남초등학교'],5,492.0,351.0,1044.0,4248.0,127.09672642085302,37.54301559250802,POINT (127.096726420853 37.54301559250802),1.611780158841917,0.0032759759326055223,10
47,다사64ab49ba,1121581000,광진구,광장동,['서울양진초등학교' '서울광남초등학교' '서울광장초등학교' '서울광진초등학교'],4,0.0,0.0,0.0,0.0,127.09671428262423,37.54526893633828,POINT (127.0967142826242 37.54526893633828),0.0,0.0,1
48,다사64ba48bb,1121581000,광진구,광장동,['서울양진초등학교' '서울광남초등학교' '서울구남초등학교'],3,182.0,622.0,569.0,3155.0,127.09958044943194,37.53851853137923,POINT (127.0995804494319 37.53851853137923),0.6853853052273869,0.003765853325425203,10
49,다사64ba49aa,1121581000,광진구,광장동,['서울양진초등학교' '서울광남초등학교' '서울구남초등학교'],3,677.0,443.0,1356.0,5484.0,127.09956839906056,37.54077187771924,POINT (127.0995683990606 37.54077187771924),2.2155083382530885,0.003272538165809584,10
50,다사64ba49ab,1121581000,광진구,광장동,['서울양진초등학교' '서울광남초등학교' '서울광장초등학교'],3,529.0,323.0,1026.0,3971.0,127.09955634734709,37.5430252231939,POINT (127.0995563473471 37.5430252231939),1.7927458985920341,0.0033889336457316338,10
51,다사64ba49ba,1121581000,광진구,광장동,['서울양진초등학교' '서울광남초등학교' '서울광장초등학교' '서울광진초등학교'],4,0.0,0.0,0.0,0.0,127.09954429429136,37.5452785678032,POINT (127.0995442942914 37.5452785678032),0.0,0.0,1
