,도서관명,위도,경도,시군구명,소재지도로명주소,운영기관명,동
2240,초록길도서관,37.6039323,126.9124473,은평구,"서울특별시 은평구 연서로5길 28 ? (역촌동, 부호아파트)",,연서로5길
2241,꿈마루 작은 도서관,37.60262325,126.91889350000001,은평구,서울특별시 은평구 은평구 진흥로 5길 19,,은평구
2242,청소년문화공간JU역촌동  작은 도서관,37.60549462,126.91203349999999,은평구,서울특별시 은평구 서울시 은평구 역말로 14 3층,,서울시
2243,신사어린이도서관,37.598048937,126.9121456,은평구,서울특별시 은평구 은평로 38 (신사 종합사회복지관 5층),,은평로
2244,시루뫼쉼터 (증산동 주민센터),37.58425844,126.907082,은평구,서울특별시 은평구 증산서길 89 4층,,증산서길
2245,성산작은도서관,37.5841771285,126.9073025923,은평구,"서울특별시 은평구 증산서길 90 (증산동,성산교회)",,증산서길
2246,서영 영어전문 작은도서관,37.5865298724,126.9111446384,은평구,서울특별시 은평구 증산로11길 7-12,,증산로11길
2247,물빛마을작은도서관,,,은평구,서울특별시 은평구 은평터널로 48 은평종합사회복지관 4층(수색동),,은평터널로
2248,수색한숲도서관,,,은평구,서울특별시 은평구 은평터널로 66 수색한숲타운아파트 제2관리사무소 관리동1층,,은평터널로
2249,은평노인종합복지관 작은 도서관,37.6322515345,126.9299824191,은평구,서울특별시 은평구 연서로 415 (은평노인 종합복지관1층),,연서로
2250,상림6 작은도서관,,,은평구,서울특별시 은평구 진관4로 107 621동 1층(1지구),,진관4로
2251,은평뉴타운 상림마을  제7단지 문고(푸른꿈),,,은평구,서울특별시 은평구 진관4로 100 608동 1층(1지구),,진관4로
2252,은평뉴타운5단지,,,은평구,서울특별시 은평구 진관4로 87 629동 1층(1지구),,진관4로
2253,모퉁이작은도서관(은평뉴타운 상림마을 14단지 마을문고),,,은평구,서울특별시 은평구 진관4로 48-51 730동 1층(1지구),,진관4로
2254,롯데캐슬문고,,,은평구,서울특별시 은평구 진관3로 70 830동 1층(1지구),,진관3로
2255,상림책마루작은도서관,,,은평구,서울특별시 은평구 진관4로 17 810동 1층(1지구),,진관4로
2256,우물골작은도서관,,,은평구,서울특별시 은평구 진관2로 77 206동 1층(2지구),,진관2로
2257,큰꿈(을 키우는 작은)도서관,,,은평구,서울특별시 은평구 진관2로 57-37 244동 1층(2지구),,진관2로
2258,래미안 푸른숲 도서관,,,은평구,서울특별시 은평구 진관3로 77 924동 1층(3지구),,진관3로
2259,두드림 도서관,,,은평구,서울특별시 은평구 진관3로 15-35 1001동 1층(3지구),,진관3로
2260,종이책갈피 작은도서관,,,은평구,서울특별시 은평구 진관3로 67 912동 1층(3지구),,진관3로
2261,푸른작은도서관,,,은평구,서울특별시 은평구 연서로 455 537동 1층(3지구),,연서로
2262,솔빛도서관,,,은평구,서울특별시 은평구 연서로 487 524동 1층(3지구),,연서로
2263,샘터작은도서관,,,은평구,서울특별시 은평구 진관2로 111-7 220동 지하1층(2지구),,진관2로
2264,책뜰에도서관,,,은평구,서울특별시 은평구 북한산로 2 1023동 1층(3지구),,북한산로
2265,마고정 작은도서관,37.63395286,126.9227981301,은평구,서울특별시 은평구 진관2로 60(진관동 105) 335동 1층 (관리소 334동),,진관2로
2266,숲속 향기 작은도서관,,,은평구,서울특별시 은평구 연서로48길 12 501동 앞,,연서로48길
2267,지혜누리작은도서관,,,은평구,서울특별시 은평구 연서로44길 30 425동 2층,,연서로44길
2268,꿈지락작은도서관,37.63174889,126.929022,은평구,서울특별시 은평구 진관1로 77-8 401동,,진관1로
2269,꿈꾸는i작은도서관,37.640262400000005,126.9211419425,은평구,서울특별시 은평구 진관3로 42 (1지구) (은평제일교회),,진관3로
2270,산책마을 SH작은도서관,,,은평구,서울특별시 은평구 연서로46길 7 1110동 B1,,연서로46길
2271,나누리작은도서관,,,은평구,서울특별시 은평구 진관1로 55 마고정11단지아파트 308동 지층,,진관1로
2272,두근두근작은도서관 (마고정 3단지 도서관),,,은평구,서울특별시 은평구 은평구 진관2로 90 마고정3단지아파트 314동 지층 문고,,은평구
2273,물푸레작은도서관,,,은평구,서울특별시 은평구 은평구 진관4로 48-51 상림마을 742동 1층,,은평구
2274,새자람작은도서관,,,은평구,서울특별시 은평구 은평구 대서문길 36 116동 201호,,은평구
2275,지웰작은도서관,37.64427599,126.9312529,은평구,서울특별시 은평구 은평구 진관4로 78-38,,은평구
2276,사랑꿈터 작은 도서관,,,은평구,서울특별시 은평구 은평구 진관4로 47 706동 1층,,은평구
2277,구립 청파도서관,37.5539248195,126.96760591719999,용산구,서울특별시 용산구 청파로93길 27,용산구,청파로93길
2278,용산 꿈나무도서관,,,용산구,서울특별시 용산구 녹사평대로329,용산구,주의!!서울특별시 용산구 녹사평대로329
2279,청파 어린이 영어도서관,37.5454736959,126.9685012617,용산구,서울특별시 용산구 청파로49길 34,용산구,청파로49길
2280,용암 어린이 영어도서관,37.5410187594,126.98469285879999,용산구,서울특별시 용산구 신흥로3가길21-7,용산구,주의!!서울특별시 용산구 신흥로3가길21-7
2281,북카페 청마루,37.532452654800004,126.990478255,용산구,서울특별시 용산구 녹사평대로150,용산구,주의!!서울특별시 용산구 녹사평대로150
2282,후암동작은도서관 북앤캠프,37.5486978477,126.9781504584,용산구,서울특별시 용산구 후암로32-6,용산구,주의!!서울특별시 용산구 후암로32-6
2283,해다올 작은도서관,37.5460752787,126.98556994020001,용산구,서울특별시 용산구 신흥로90,용산구,주의!!서울특별시 용산구 신흥로90
2284,남영동 작은도서관,37.5457054867,126.973090878,용산구,서울특별시 용산구 두텁바위로1길 13,용산구,두텁바위로1길
2285,원효로제2동 작은도서관 두드림,37.5343532215,126.9515482962,용산구,서울특별시 용산구 효창원로8길 3,용산구,효창원로8길
2286,효창동 작은도서관,37.5425092453,126.96184001350001,용산구,서울특별시 용산구 효창원로161,용산구,주의!!서울특별시 용산구 효창원로161
2287,오렌지나무 작은도서관,37.5389542495,126.95758291879999,용산구,서울특별시 용산구 새창로12길13,용산구,주의!!서울특별시 용산구 새창로12길13
2288,한강로동 작은도서관,37.528142242600005,126.9692280709,용산구,서울특별시 용산구 한강대로38길 28,용산구,한강대로38길
2289,이촌2동 작은도서관,37.5262814836,126.9546577844,용산구,서울특별시 용산구 이촌로18길 20,용산구,이촌로18길
2290,회나무 작은도서관,37.5419023243,126.9901964343,용산구,서울특별시 용산구 회나무로13길 58,용산구,회나무로13길
2291,한남동 작은도서관,37.5348569089,127.00026701559999,용산구,서울특별시 용산구 이태원로224-19,용산구,주의!!서울특별시 용산구 이태원로224-19
2292,서빙고동 작은도서관,37.5204767979,126.9946516618,용산구,서울특별시 용산구 서빙고로 279,용산구,서빙고로
2293,작은도서관 꿈꾸는 책마을,37.5263009993,127.00018100690001,용산구,서울특별시 용산구 장문로95,용산구,주의!!서울특별시 용산구 장문로95
2294,별밭 작은도서관,37.5263009993,127.00018100690001,용산구,서울특별시 용산구 장문로95,용산구,주의!!서울특별시 용산구 장문로95
2413,아리향기작은도서관,37.5537722631,126.87096717950001,강서구,서울특별시 강서구 양천로67가길 63 염창동주민센터 2층,미지회,양천로67가길
2414,생각열매작은도서관,37.5558271585,126.8589083578,강서구,서울특별시 강서구 공항대로53가길 55 등촌1동주민센터 2층,새마을문고,공항대로53가길
2415,등마루골작은도서관,37.5426588112,126.8625043154,강서구,서울특별시 강서구 등촌로 143 등촌2동주민센터 2층,-,등촌로
2416,큰마음작은도서관,37.5588877164,126.8479197486,강서구,서울특별시 강서구 화곡로63길 96 등촌3동주민센터 2층,새마을문고,화곡로63길
2417,초록향기작은도서관,37.544049762,126.8476647418,강서구,서울특별시 강서구 초록마을로5길 29 화곡본동주민센터 2층,새마을문고,초록마을로5길
2418,꿈터작은도서관,37.5305087588,126.8415920159,강서구,서울특별시 강서구 곰달래로 79 화곡1동주민센터 3층,새마을문고,곰달래로
2419,옹달샘작은도서관,37.5318263957,126.85448691040001,강서구,서울특별시 강서구 곰달래로37길 13 화곡2동주민센터 2층,곰달래봉사단,곰달래로37길
2420,책마루작은도서관,37.5425273892,126.8384118654,강서구,서울특별시 강서구 강서로33가길 17 화곡3동주민센터 2층,새마을문고,강서로33가길
2421,볏고을작은도서관,37.534684775100004,126.8608037254,강서구,서울특별시 강서구 곰달래로57가길 26 화곡4동주민센터2층,-,곰달래로57가길
2422,역마을작은도서관,37.5518158458,126.85007525350001,강서구,서울특별시 강서구 화곡로 312 화곡6동주민센터 2층,-,화곡로
2423,배다리작은도서관,37.532694422,126.84833046950001,강서구,서울특별시 강서구 곰달래로25길 45 화곡8동주민센터 2층,-,곰달래로25길
2424,내발산작은도서관,37.557497607399995,126.8431963294,강서구,서울특별시 강서구 강서로52길 89 내발산문화센터 5층,새마을문고,강서로52길
2425,도란도란쉼터작은도서관,37.5694864477,126.8447061169,강서구,서울특별시 강서구 허준로 30 가양1동주민센터 2층,-,허준로
2426,허준마을작은도서관,37.5673973847,126.8512710236,강서구,서울특별시 강서구 허준로 93 가양2동주민센터 2층,-,허준로
2427,도리샘작은도서관,37.5610873361,126.86055994780001,강서구,서울특별시 강서구 허준로 202 가양3동주민센터 2층,-,허준로
2428,책향기작은도서관,37.5531158465,126.8331786734,강서구,서울특별시 강서구 강서로 47길 54 발산1동주민센터 2층,새마을문고,강서로
2429,송정작은도서관,37.5587824458,126.81007314850001,강서구,서울특별시 강서구 송정로 45 공항동주민센터 2층,새마을문고,송정로
2430,글벗누리작은도서관,37.5703442238,126.8170528738,강서구,서울특별시 강서구 방화대로 330 방화1동주민센터 2층,새마을문고,방화대로
2431,채움작은도서관,37.5667202086,126.80673878620001,강서구,서울특별시 강서구 개화동로23길 20 방화2동주민센터 2층,새마을문고,개화동로23길
2432,방그리나작은도서관,37.5787181548,126.81365877620001,강서구,서울특별시 강서구 금낭화로24길 5 방화3동주민센터 2층,새마을문고,금낭화로24길
2433,수명산작은도서관,37.5541175003,126.8255215395,강서구,서울특별시 강서구 수명로1길 131 내발산동공공기숙사 지하1층,새마을문고,수명로1길
2434,옹기종기작은도서관,37.5530251262,126.8667223435,강서구,서울특별시 강서구 공항대로 61길 50 염창동지역정보센터 1층,새마을문고,공항대로
2435,해뜰작은도서관,37.5742449073,126.8201676975,강서구,서울특별시 강서구 방화대로48길 40 방화2복지관 3층,방화2사회복지관,방화대로48길
2436,꿈자람책놀이터작은도서관,37.5707189639,126.805727799,강서구,서울특별시 강서구 개화동로21길 4 방화11복지관 1층,방화11사회복지관,개화동로21길
2437,초록동작은도서관,37.541149630700005,126.84850796459999,강서구,서울특별시 강서구 초록마을로14길 36 초록동실버문화센터 2층,연지어르신복지센터,초록마을로14길
2438,가람작은도서관,37.5646287321,126.85351763370001,강서구,서울특별시 강서구 양천로57길 36 가양5종합사회복지관 1층,가양5사회복지관,양천로57길
2439,솔뫼작은도서관,37.5380261475,126.8385211483,강서구,서울특별시 강서구 가로공원로77길 30 공원경로당 2층,-,가로공원로77길
2440,꿈꾸는어린이도서관,37.547338080799996,126.87331844100001,강서구,서울특별시 강서구 공항대로 615,KC대학교,공항대로
2441,우장산숲속도서관,37.548287600900004,126.8418350427,강서구,서울특별시 강서구 우현로 34,영신교회,우현로
2442,길꽃어린이도서관,37.5787181548,126.81365877620001,강서구,서울특별시 강서구 금낭화로24길 5,영신교회,금낭화로24길
2443,푸른들청소년도서관,37.5446709029,126.8351800028,강서구,서울특별시 강서구 강서로45다길 71,백영학원,강서로45다길
2444,강서영어도서관,37.534684775100004,126.8608037254,강서구,서울특별시 강서구 곰달래로57가길 26,백영학원,곰달래로57가길
2445,곰달래도서관,37.5290587124,126.8488989728,강서구,서울특별시 강서구 강서로5길 50,백영학원,강서로5길
2446,등빛도서관,37.5624555968,126.84237554239999,강서구,서울특별시 강서구 강서로62길 48,백영학원,강서로62길
2447,가양도서관,37.5599614843,126.8655600793,강서구,서울특별시 강서구 양천로 61길 101,학교법인 한국그리스도의교회학원,양천로
2448,강북문화정보도서관,37.625174,127.036125,강북구,서울특별시 강북구 오현로 145 (번동),서울특별시강북구도시관리공단,오현로
2449,강북청소년문화정보도서관,37.623113000000004,127.021603,강북구,서울특별시 강북구 삼양로54길 68 (미아동),서울특별시강북구도시관리공단,삼양로54길
2450,솔샘문화정보도서관,37.620518,127.012452,강북구,서울특별시 강북구 솔샘로 177 (미아동),서울특별시강북구도시관리공단,솔샘로
2451,송중문화정보도서관,37.618342,127.030033,강북구,서울특별시 강북구 도봉로20나길 6 (미아동),서울특별시강북구도시관리공단,도봉로20나길
2452,수유문화정보도서관,37.630129,127.01754299999999,강북구,서울특별시 강북구 삼양로 299 (수유동),서울특별시강북구도시관리공단,삼양로
2453,미아문화정보도서관,37.627063,127.026981,강북구,서울특별시 강북구 솔매로49길 14 (미아동),서울특별시강북구도시관리공단,솔매로49길
2454,삼각산어린이도서관,37.661552,126.985859,강북구,서울특별시 강북구 삼양로19길 34 (미아동),서울특별시강북구도시관리공단,삼양로19길
2466,성내도서관,37.532846282399994,127.1333283,강동구,"서울특별시 강동구 성안로 106-1 (성내동, 성내도서관)",서울특별시 강동구청,성안로
2467,해공도서관,37.5447393141,127.1269487383,강동구,"서울특별시 강동구 올림픽로 702 (천호동, 해공공원)",서울특별시 강동구청,올림픽로
2468,강일도서관,37.5650504,127.17390630530001,강동구,"서울특별시 강동구 아리수로93길 9-14,4,5층(강일동)",서울특별시 강동구청,아리수로93길
2469,암사도서관,37.552800700000006,127.13334569999999,강동구,"서울특별시 강동구 고덕로20길 42 (암사동, 암사도서관)",서울특별시 강동구청,고덕로20길
2470,천호도서관,37.54052196,127.1340837,강동구,"서울특별시 강동구 성안로31마길 1(천호동, 천호도서관)",서울특별시 강동구청,성안로31마길
2490,책쉼터,37.472972999999996,126.96021499999999,관악구,서울특별시 관악구 낙성대로3길 37,서울특별시 관악구청,낙성대로3길
2491,숲속작은도서관,37.458841,126.94619499999999,관악구,서울특별시 관악구 관악산 나들길 114,서울특별시 관악구청,관악산
2492,신림청소년독서실,37.480177000000005,126.91618500000001,관악구,서울특별시 관악구 난곡로64가길 19,서울특별시 관악구청,난곡로64가길
2493,관악문화관도서관,37.467135,126.94473500000001,관악구,서울특별시 관악구 신림로3길 35(신림동),서울특별시 관악구청,신림로3길
2494,글빛정보도서관,37.486252,126.959668,관악구,서울특별시 관악구 관악로 30길 23,서울특별시 관악구청,관악로
2495,성현동작은도서관,37.487704,126.956096,관악구,서울특별시 관악구 관악로 37길 56,서울특별시 관악구청,관악로
2496,은천동작은도서관,37.485298,126.942434,관악구,서울특별시 관악구 봉천로 33나길 30,서울특별시 관악구청,봉천로
2497,조원작은도서관,34.482544,126.90777299999999,관악구,서울특별시 관악구 조원로 12길 25,서울특별시 관악구청,조원로
2498,책이랑놀이랑,37.479991999999996,126.95858799999999,관악구,서울특별시 관악구 행운1길 12,서울특별시 관악구청,행운1길
2499,관악산 詩도서관,37.468115999999995,126.946069,관악구,서울특별시 관악구 신림로 23,서울특별시 관악구청,신림로
2500,낙성대공원도서관,37.471383,126.959727,관악구,서울특별시 관악구 낙성대로 77,서울특별시 관악구청,낙성대로
2501,하난곡작은도서관,37.4767912,126.919945,관악구,서울특별시 관악구 난우10가길 20-7,서울특별시 관악구청,난우10가길
2502,용꿈꾸는 작은도서관,37.478127,126.95148700000001,관악구,서울특별시 관악구 관악로 145,서울특별시 관악구청,관악로
2503,도림천에서 용나는 작은도서관,37.480942,126.929827,관악구,서울특별시 관악구 신림로 297,서울특별시 관악구청,신림로
2504,꿈나무 영유아도서관,37.467081,126.944781,관악구,서울특별시 관악구 신림로3길 35,서울특별시 관악구청,신림로3길
2505,서울대입구역 U-도서관,37.481239,126.952747,관악구,서울특별시 관악구 남부순환로 지하 1822,서울특별시 관악구청,남부순환로
2506,신대방역 U-도서관,37.487396999999994,126.913024,관악구,서울특별시 동작구 대림로 2(신대방역),서울특별시 관악구청,대림로
2507,봉천역 U-도서관,37.482332,126.94248700000001,관악구,서울특별시 관악구 남부순환로 지하 1721,서울특별시 관악구청,남부순환로
