행정동코드,행정동,0509세,1014세,0514세,시군구명,키움센터_상시돌봄정원,키움센터_일시돌봄정원,키움센터_개수,초등돌봄교실_이용인원,초등돌봄교실_교실개수,지역아동센터_정원,지역아동센터_개수,방과후아카데미_정원,방과후아카데미_개수,총시설수,tfidf,돌봄교실이용비율,tfidf*이용비율,행정동별0514세/전체0514세,tfidf*이용비율*인구비율,정원 및 이용비율,tfidf*정원 및 이용비율*인구비율
1130560800,번3동,593,628,1221,강북구,0.0,0.0,0.0,121.0,6.0,67.0,3.0,0.0,0.0,9.0,0.5341075173970871,0.0027702099407037706,0.0014795899540980227,0.0016743367103466055,2.4773317764063683e-06,68.00005840098113,0.06081080823478762
1130555500,송천동,675,722,1397,강북구,0.0,0.0,0.0,66.0,3.0,83.0,3.0,0.0,0.0,6.0,0.3738752621779609,0.0015110236040202386,0.0005649343461101541,0.0019156825424686387,1.082234864484158e-06,84.00005840098113,0.060163052104796604
1162057500,행운동,632,606,1238,관악구,0.0,0.0,0.0,181.0,8.0,58.0,2.0,0.0,0.0,10.0,0.5875182691367957,0.004143867762540351,0.0024345980153794734,0.0016976485236765747,4.133091726554882e-06,59.00005840098114,0.05884663006086346
1147060000,신월5동,598,621,1219,양천구,0.0,0.0,0.0,75.0,3.0,93.0,3.0,0.0,0.0,6.0,0.3738752621779609,0.0017170722772957257,0.0006419708478524478,0.0016715941440724916,1.0731147099354041e-06,94.00005840098113,0.05874700019253
1165056000,반포1동,2004,1963,3967,서초구,0.0,0.0,0.0,173.0,8.0,19.0,1.0,0.0,0.0,9.0,0.5341075173970871,0.003960713386295474,0.0021154467938756857,0.005439880204705146,1.1507777138111311e-05,20.000058400981136,0.058109787904388345
1126057500,면목제3.8동,633,652,1285,중랑구,0.0,0.0,0.0,51.0,3.0,86.0,3.0,0.0,0.0,6.0,0.3738752621779609,0.0011676091485610933,0.00043654017653966447,0.001762098831118254,7.69226934816699e-07,87.00005840098113,0.05731608760956782
1153074000,개봉제1동,1098,1035,2133,구로구,0.0,0.0,0.0,54.0,3.0,60.0,2.0,0.0,0.0,5.0,0.3204645104382522,0.0012362920396529224,0.00039618772324608205,0.002924946931342596,1.1588280653442372e-06,61.00005840098114,0.0571778976127191
1141062000,홍제제1동,860,839,1699,서대문구,0.0,0.0,0.0,168.0,7.0,50.0,1.0,0.0,0.0,8.0,0.48069676565737834,0.0038462419011424252,0.0018488760418150499,0.002329810049859855,4.3075299831658125e-06,51.00005840098114,0.05711660533888476
1171063200,가락2동,1585,1743,3328,송파구,0.0,0.0,0.0,169.0,7.0,25.0,1.0,0.0,0.0,8.0,0.48069676565737834,0.0038691361981730353,0.0018598812563496634,0.0045636302801257194,8.48781041891559e-06,26.000058400981136,0.05703690831366078
1129076000,장위제1동,577,687,1264,성북구,29.0,5.0,1.0,58.0,2.0,66.0,2.0,0.0,0.0,5.0,0.3204645104382522,0.0013278692277753613,0.0004255349620050511,0.0017333018852400568,7.37580551878911e-07,101.00005840098113,0.05610166818912119
1150061500,우장산동,2513,2751,5264,강서구,0.0,0.0,0.0,132.0,5.0,19.0,1.0,0.0,0.0,6.0,0.3738752621779609,0.003022047208040477,0.0011298686922203082,0.0072184344334680845,8.155883073220626e-06,20.000058400981136,0.05397603893876737
1174061000,천호제2동,871,839,1710,강동구,0.0,0.0,0.0,100.0,4.0,59.0,2.0,0.0,0.0,6.0,0.3738752621779609,0.0022894297030609675,0.0008559611304699304,0.002344894164367482,2.0071382597643327e-06,60.00005840098114,0.052601926428966495
1126062000,묵제1동,1476,1512,2988,중랑구,0.0,0.0,0.0,160.0,6.0,29.0,1.0,0.0,0.0,7.0,0.4272860139176696,0.003663087524897548,0.0015651860671450156,0.004097394013526337,6.413184021574818e-06,30.000058400981136,0.052522876910746134
1168065000,역삼2동,1980,2790,4770,강남구,20.0,4.0,1.0,78.0,4.0,0.0,0.0,0.0,0.0,5.0,0.3204645104382522,0.0017857551683875547,0.0005722711557998964,0.006541020563761923,3.7432373981349255e-06,25.000058400981136,0.05240424623640248
1156072000,대림제3동,625,673,1298,영등포구,0.0,0.0,0.0,139.0,7.0,54.0,2.0,0.0,0.0,9.0,0.5341075173970871,0.003182307287254745,0.0016996942447902905,0.001779925511899995,3.0253291487318334e-06,55.00005840098114,0.05228699331734948
1123060000,답십리제1동,1384,954,2338,동대문구,0.0,0.0,0.0,181.0,8.0,29.0,1.0,0.0,0.0,9.0,0.5341075173970871,0.004143867762540351,0.0022132709230722487,0.003206059974439282,7.09587931905222e-06,30.000058400981136,0.05137152201193292
1147065000,신정4동,1012,977,1989,양천구,0.0,0.0,0.0,147.0,6.0,38.0,2.0,0.0,0.0,8.0,0.48069676565737834,0.003365461663499622,0.0016177665365881685,0.002727482159606387,4.412429366952443e-06,39.00005840098114,0.051132658816979225
1120052000,왕십리제2동,613,544,1157,성동구,20.0,4.0,1.0,77.0,4.0,49.0,2.0,0.0,0.0,7.0,0.4272860139176696,0.001762860871356945,0.0007532457948135388,0.001586574589574957,1.1950806377553526e-06,74.00005840098113,0.05016620337128766
1129081000,석관동,1083,1023,2106,성북구,0.0,0.0,0.0,163.0,7.0,35.0,1.0,0.0,0.0,8.0,0.48069676565737834,0.003731770415989377,0.001793849969141983,0.0028879222866420567,5.180499304777298e-06,36.00005840098114,0.04997581756882544
1135061200,하계2동,1010,1395,2405,노원구,25.0,5.0,1.0,152.0,7.0,0.0,0.0,0.0,0.0,8.0,0.48069676565737834,0.0034799331486526706,0.0016727926092612356,0.003297935944622102,5.516762873980824e-06,31.000058400981136,0.0491446139831692
1121584000,자양제3동,1364,1273,2637,광진구,20.0,4.0,1.0,230.0,8.0,0.0,0.0,0.0,0.0,9.0,0.5341075173970871,0.005265688317040225,0.0028124437144012,0.0036160736324193274,1.0170003558309654e-05,25.000058400981136,0.048284415557440036
1123061000,답십리제2동,945,947,1892,동대문구,0.0,0.0,0.0,93.0,4.0,48.0,2.0,0.0,0.0,6.0,0.3738752621779609,0.0021291696238466998,0.0007960438513370352,0.002594467695311857,2.0653100563455725e-06,49.00005840098114,0.04753041384942899
1114068000,중림동,457,350,807,중구,40.0,8.0,1.0,58.0,3.0,64.0,2.0,0.0,0.0,6.0,0.3738752621779609,0.0013278692277753613,0.0004964574556725596,0.0011066254916050047,5.493924759446161e-07,113.00005840098113,0.04675263238896572
1132069000,방학제1동,987,1035,2022,도봉구,0.0,0.0,0.0,94.0,5.0,44.0,1.0,0.0,0.0,6.0,0.3738752621779609,0.0021520639208773094,0.0008046034626417346,0.002772734503129268,2.2309517822040186e-06,45.00005840098114,0.04664961831060652
1162063000,남현동,538,366,904,관악구,0.0,0.0,0.0,104.0,5.0,99.0,1.0,0.0,0.0,6.0,0.3738752621779609,0.0023810068911834063,0.0008901995756887276,0.0012396399558995343,1.1035269627485585e-06,100.00005840098113,0.046347098418965824
1174052000,상일동,2239,1700,3939,강동구,0.0,0.0,0.0,36.0,6.0,19.0,1.0,0.0,0.0,7.0,0.4272860139176696,0.0008241946931019483,0.00035216686510762855,0.00540148427686755,1.902223784712591e-06,20.000058400981136,0.046159708506253734
1147054000,목4동,969,1499,2468,양천구,0.0,0.0,0.0,97.0,5.0,35.0,1.0,0.0,0.0,6.0,0.3738752621779609,0.0022207468119691386,0.0008302822965558325,0.003384326782256693,2.809946613067498e-06,36.00005840098114,0.045551452164135704
1121586000,구의제2동,1022,1071,2093,광진구,0.0,0.0,0.0,210.0,9.0,26.0,1.0,0.0,0.0,10.0,0.5875182691367957,0.004807802376428032,0.0028246717305507704,0.0028700956058603155,8.10707792185162e-06,27.000058400981136,0.04552840574822556
1162071500,난향동,767,687,1454,관악구,0.0,0.0,0.0,102.0,4.0,60.0,2.0,0.0,0.0,6.0,0.3738752621779609,0.0023352182971221867,0.0008730803530793289,0.001993845681280888,1.7407874913984131e-06,61.00005840098114,0.0454724677216952
1144068000,합정동,446,447,893,마포구,0.0,0.0,0.0,67.0,3.0,98.0,3.0,0.0,0.0,6.0,0.3738752621779609,0.0015339179010508482,0.0005734939574148533,0.0012245558413919073,7.022753755553204e-07,99.00005840098113,0.045325309226730885
1129065000,정릉제4동,1012,992,2004,성북구,0.0,0.0,0.0,98.0,4.0,43.0,2.0,0.0,0.0,6.0,0.3738752621779609,0.0022436411089997482,0.0008388419078605319,0.002748051406662242,2.3051806848633737e-06,44.00005840098114,0.04520691136918079
1120056000,행당제1동,543,456,999,성동구,0.0,0.0,0.0,116.0,5.0,36.0,1.0,40.0,1.0,7.0,0.4272860139176696,0.0026557384555507225,0.0011347598986801365,0.00136991185391995,1.5545210365549205e-06,77.00005840098113,0.04507153569663571
1120064500,옥수동,1300,838,2138,성동구,20.0,4.0,1.0,203.0,9.0,0.0,0.0,0.0,0.0,10.0,0.5875182691367957,0.004647542297213764,0.0027305160061990782,0.002931803347027881,8.00533596608766e-06,25.000058400981136,0.04306230129237295
1129064000,정릉제3동,334,393,727,성북구,0.0,0.0,0.0,79.0,3.0,113.0,3.0,0.0,0.0,6.0,0.3738752621779609,0.0018086494654181644,0.000676209293071245,0.000996922840640444,6.741284893160522e-07,114.00005840098113,0.042490647646876704
1171061000,삼전동,928,950,1878,송파구,20.0,4.0,1.0,86.0,4.0,19.0,1.0,0.0,0.0,6.0,0.3738752621779609,0.001968909544632432,0.0007361265722041401,0.0025752697313930592,1.8957244798714494e-06,44.00005840098114,0.04236456065435206
1132071000,방학제3동,1243,1365,2608,도봉구,0.0,0.0,0.0,172.0,9.0,19.0,1.0,0.0,0.0,10.0,0.5875182691367957,0.003937819089264864,0.0023135406554987263,0.0035763064214446743,8.273930302533415e-06,20.000058400981136,0.04202302988155011
1156069000,신길제7동,1098,813,1911,영등포구,0.0,0.0,0.0,84.0,4.0,49.0,1.0,0.0,0.0,5.0,0.3204645104382522,0.0019231209505712126,0.0006162920139383499,0.0026205220749159403,1.6150068271198483e-06,50.00005840098114,0.04198926523575694
1153079000,수궁동,873,923,1796,구로구,0.0,0.0,0.0,73.0,3.0,51.0,2.0,0.0,0.0,5.0,0.3204645104382522,0.0016712836832345063,0.000535587107351185,0.0024628245141543846,1.3190570574495345e-06,52.00005840098114,0.041040934408487106
1171053200,거여2동,591,617,1208,송파구,0.0,0.0,0.0,83.0,4.0,64.0,2.0,0.0,0.0,6.0,0.3738752621779609,0.001900226653540603,0.0007104477382900423,0.0016565100295648644,1.176863803959129e-06,65.00005840098113,0.040256364073629
1153077000,오류제1동,593,537,1130,구로구,0.0,0.0,0.0,98.0,4.0,57.0,3.0,0.0,0.0,7.0,0.4272860139176696,0.0022436411089997482,0.0009586764661263221,0.001549549944874418,1.4855170652384442e-06,58.00005840098114,0.03840189778742976
1162068500,신사동,443,496,939,관악구,0.0,0.0,0.0,91.0,4.0,78.0,2.0,0.0,0.0,6.0,0.3738752621779609,0.0020833810297854805,0.0007789246287276368,0.0012876348656965296,1.0029705096994297e-06,79.00005840098113,0.0380317991322381
1138053000,불광제2동,656,764,1420,은평구,0.0,0.0,0.0,220.0,12.0,25.0,1.0,0.0,0.0,13.0,0.7477505243559218,0.005036745346734129,0.003766228974067694,0.0019472220546209499,7.333684121057048e-06,26.000058400981136,0.03785702915583521
1159065100,사당제5동,527,461,988,동작구,20.0,4.0,1.0,132.0,7.0,27.0,1.0,0.0,0.0,9.0,0.5341075173970871,0.003022047208040477,0.0016140981317432975,0.0013548277394123229,2.1868249230194253e-06,52.00005840098114,0.03762847364104052
1156051500,영등포본동,737,552,1289,영등포구,20.0,4.0,1.0,100.0,4.0,31.0,1.0,0.0,0.0,6.0,0.3738752621779609,0.0022894297030609675,0.0008559611304699304,0.001767583963666482,1.5129831677404821e-06,56.00005840098114,0.03700796999352645
1126069000,신내2동,786,840,1626,중랑구,0.0,0.0,0.0,244.0,12.0,21.0,1.0,0.0,0.0,13.0,0.7477505243559218,0.00558620847546876,0.00417709031669326,0.0022297063808546934,9.313684932537313e-06,22.000058400981136,0.03667990790962467
1120058000,응봉동,698,924,1622,성동구,20.0,4.0,1.0,78.0,4.0,19.0,1.0,0.0,0.0,6.0,0.3738752621779609,0.0017857551683875547,0.0006676496817665458,0.0022242212483064654,1.4850006086102007e-06,44.00005840098114,0.036589625868668284
1126058000,상봉제1동,1039,939,1978,중랑구,0.0,0.0,0.0,101.0,5.0,35.0,1.0,0.0,0.0,6.0,0.3738752621779609,0.002312324000091577,0.0008645207417746297,0.0027123980450987598,2.3449243699368354e-06,36.00005840098114,0.03650760631307148
1126066000,망우제3동,476,509,985,중랑구,0.0,0.0,0.0,140.0,6.0,55.0,2.0,0.0,0.0,8.0,0.48069676565737834,0.0032052015842853544,0.0015407300348458748,0.001350713890001152,2.081085458808282e-06,56.00005840098114,0.036359930620925636
1168073000,일원1동,425,520,945,강남구,0.0,0.0,0.0,86.0,5.0,64.0,2.0,0.0,0.0,7.0,0.4272860139176696,0.001968909544632432,0.0008412875110904459,0.0012958625645188716,1.0901929916193639e-06,65.00005840098113,0.03599078907244977
1147061100,신월7동,647,616,1263,양천구,0.0,0.0,0.0,93.0,4.0,54.0,2.0,0.0,0.0,6.0,0.3738752621779609,0.0021291696238466998,0.0007960438513370352,0.0017319306021029999,1.3786927067465423e-06,55.00005840098114,0.03561396825259528
1150064000,방화제2동,658,706,1364,강서구,0.0,0.0,0.0,51.0,2.0,70.0,2.0,0.0,0.0,4.0,0.26705375869854353,0.0011676091485610933,0.0003118144118140461,0.0018704301989457576,5.832270923235006e-07,71.00005840098113,0.03546491363743908
1168056500,청담동,1331,1071,2402,강남구,20.0,4.0,1.0,140.0,6.0,0.0,0.0,0.0,0.0,7.0,0.4272860139176696,0.0032052015842853544,0.0013695378087518887,0.003293822095210931,4.511013894693733e-06,25.000058400981136,0.03518518503419673
1141070000,남가좌제2동,1455,1085,2540,서대문구,0.0,0.0,0.0,114.0,5.0,26.0,1.0,0.0,0.0,6.0,0.3738752621779609,0.002609949861489503,0.0009757956887357207,0.0034830591681247977,3.3987541198676032e-06,27.000058400981136,0.03516027686241803
1162077500,난곡동,777,851,1628,관악구,0.0,0.0,0.0,49.0,3.0,48.0,2.0,0.0,0.0,5.0,0.3204645104382522,0.0011218205544998741,0.00035950367479737076,0.0022324489471288074,8.025736002903275e-07,49.00005840098114,0.03505565406834962
1171062000,가락본동,810,805,1615,송파구,30.0,6.0,1.0,115.0,6.0,0.0,0.0,0.0,0.0,7.0,0.4272860139176696,0.0026328441585201125,0.00112497748576048,0.0022146222663470662,2.4914001891042983e-06,37.00005840098114,0.03501230872278015
1130564500,우이동,645,686,1331,강북구,0.0,0.0,0.0,0.0,0.0,48.0,2.0,40.0,1.0,3.0,0.2136430069588348,0.0,0.0,0.0018251778554228763,0.0,89.00005840098113,0.03470436996145597
1153075000,개봉제2동,1188,1112,2300,구로구,0.0,0.0,0.0,0.0,0.0,67.0,2.0,0.0,0.0,2.0,0.1602322552191261,0.0,0.0,0.0031539512152311162,0.0,68.00005840098113,0.034364830206391035
1165061000,방배2동,653,766,1419,서초구,0.0,0.0,0.0,69.0,3.0,54.0,2.0,0.0,0.0,5.0,0.3204645104382522,0.0015797064951120676,0.000506239868592216,0.0019458507714838929,9.850672388560679e-07,55.00005840098114,0.03429672273527838
1150057000,화곡제4동,661,637,1298,강서구,0.0,0.0,0.0,65.0,3.0,39.0,1.0,20.0,1.0,5.0,0.3204645104382522,0.001488129306989629,0.00047689262983324695,0.001779925511899995,8.488333582772769e-07,60.00005840098114,0.03422421077934762
1153053000,구로제2동,577,622,1199,구로구,20.0,4.0,1.0,87.0,4.0,30.0,1.0,0.0,0.0,6.0,0.3738752621779609,0.0019918038416630417,0.0007446861835088395,0.0016441684813313514,1.2243895514081686e-06,55.00005840098114,0.0338093016111336
1135064000,상계2동,608,777,1385,노원구,0.0,0.0,0.0,41.0,3.0,54.0,2.0,0.0,0.0,5.0,0.3204645104382522,0.0009386661782549967,0.00030080919727943267,0.0018992271448239548,5.713049928858026e-07,55.00005840098114,0.0334749548896128
1168069000,개포4동,633,740,1373,강남구,0.0,0.0,0.0,172.0,9.0,29.0,1.0,0.0,0.0,10.0,0.5875182691367957,0.003937819089264864,0.0023135406554987263,0.0018827717471792706,4.355868982123612e-06,30.000058400981136,0.03318494854346548
1154569000,시흥제3동,324,321,645,금천구,0.0,0.0,0.0,53.0,3.0,97.0,3.0,0.0,0.0,6.0,0.3738752621779609,0.0012133977426223128,0.0004536593991490631,0.0008844776234017695,4.012515871932381e-07,98.00005840098113,0.032407081039595644
1123070500,청량리동,528,519,1047,동대문구,0.0,0.0,0.0,75.0,3.0,29.0,1.0,40.0,1.0,5.0,0.3204645104382522,0.0017170722772957257,0.0005502607267306696,0.0014357334444986864,7.900277285613746e-07,70.00005840098113,0.03220713994916255
1171064100,문정1동,687,703,1390,송파구,0.0,0.0,0.0,35.0,2.0,60.0,2.0,0.0,0.0,4.0,0.26705375869854353,0.0008013003960713386,0.00021399028261748261,0.0019060835605092398,4.0788335980590974e-07,61.00005840098114,0.03105066326054054
1147063000,신정2동,977,1412,2389,양천구,0.0,0.0,0.0,144.0,7.0,18.0,1.0,0.0,0.0,8.0,0.48069676565737834,0.0032967787724077933,0.0015847508929843284,0.0032759954144291896,5.191636658429223e-06,19.000058400981136,0.029920539568018188
1123073000,휘경제2동,751,943,1694,동대문구,0.0,0.0,0.0,137.0,6.0,29.0,1.0,0.0,0.0,7.0,0.4272860139176696,0.0031365186931935256,0.0013401905699929198,0.0023229536341745696,3.1132005550515412e-06,30.000058400981136,0.029777025932665308
1126052000,면목제2동,735,764,1499,중랑구,0.0,0.0,0.0,154.0,7.0,29.0,1.0,0.0,0.0,8.0,0.48069676565737834,0.00352572174271389,0.0016948030383304622,0.0020555534224484533,3.4837581858162186e-06,30.000058400981136,0.02964299416009354
1114063500,약수동,633,490,1123,중구,80.0,16.0,1.0,0.0,0.0,0.0,0.0,20.0,1.0,2.0,0.1602322552191261,0.0,0.0,0.0015399509629150188,0.0,117.00005840098113,0.02886974284905571
1150053500,등촌제3동,916,871,1787,강서구,0.0,0.0,0.0,166.0,9.0,19.0,1.0,0.0,0.0,10.0,0.5875182691367957,0.003800453307081206,0.0022328357489115615,0.0024504829659208714,5.471525968406954e-06,20.000058400981136,0.028794154293838206
1130562500,수유2동,634,613,1247,강북구,0.0,0.0,0.0,0.0,0.0,77.0,3.0,0.0,0.0,3.0,0.2136430069588348,0.0,0.0,0.0017099900719100877,0.0,78.00005840098113,0.028495560160424586
1156055000,당산제1동,527,432,959,영등포구,25.0,5.0,1.0,0.0,0.0,70.0,2.0,0.0,0.0,3.0,0.2136430069588348,0.0,0.0,0.0013150605284376698,0.0,101.00005840098113,0.02837631845641732
1153052000,구로제1동,1075,1073,2148,구로구,20.0,4.0,1.0,116.0,5.0,0.0,0.0,0.0,0.0,6.0,0.3738752621779609,0.0026557384555507225,0.0009929149113451193,0.002945516178398451,2.9246469351401124e-06,25.000058400981136,0.027531455150613133
1153055000,구로제4동,452,495,947,구로구,0.0,0.0,0.0,63.0,4.0,55.0,2.0,0.0,0.0,6.0,0.3738752621779609,0.0014423407129284095,0.0005392555121960562,0.0012986051307929856,7.002799749461979e-07,56.00005840098114,0.02718894304411912
1129057500,동선동,332,368,700,성북구,0.0,0.0,0.0,154.0,7.0,52.0,2.0,0.0,0.0,9.0,0.5341075173970871,0.00352572174271389,0.001883114487033847,0.0009598981959399049,1.8075981988520892e-06,53.00005840098114,0.027172538588063892
1156063000,신길제1동,337,361,698,영등포구,0.0,0.0,0.0,117.0,5.0,65.0,2.0,0.0,0.0,7.0,0.4272860139176696,0.002678632752581332,0.0011445423115997928,0.0009571556296657909,1.0955051169384395e-06,66.00005840098113,0.026992651988905037
1135061100,하계1동,719,1307,2026,노원구,0.0,0.0,0.0,48.0,3.0,35.0,1.0,0.0,0.0,4.0,0.26705375869854353,0.0010989262574692645,0.0002934723875896905,0.002778219635677496,8.153307497308348e-07,36.00005840098114,0.026709667192793163
1144063000,신수동,847,891,1738,마포구,0.0,0.0,0.0,140.0,6.0,25.0,1.0,0.0,0.0,7.0,0.4272860139176696,0.0032052015842853544,0.0013695378087518887,0.002383290092205078,3.2640058904986292e-06,26.000058400981136,0.026477069083638467
1159051000,노량진제1동,1077,931,2008,동작구,0.0,0.0,0.0,103.0,4.0,29.0,1.0,0.0,0.0,5.0,0.3204645104382522,0.0023581125941527967,0.0007556913980434529,0.00275353653921047,2.080823876879691e-06,30.000058400981136,0.026472373704010597
1171053100,거여1동,415,454,869,송파구,0.0,0.0,0.0,88.0,4.0,58.0,2.0,0.0,0.0,6.0,0.3738752621779609,0.0020146981386936513,0.0007532457948135387,0.001191645046102539,8.97601619887123e-07,59.00005840098114,0.02628609565723545
1120061500,금호2.3가동,744,662,1406,성동구,0.0,0.0,0.0,102.0,5.0,35.0,1.0,0.0,0.0,6.0,0.3738752621779609,0.0023352182971221867,0.0008730803530793289,0.001928024090702152,1.683319953855687e-06,36.00005840098114,0.02595030054407407
1174053000,명일제1동,1151,1177,2328,강동구,0.0,0.0,0.0,67.0,3.0,29.0,1.0,0.0,0.0,4.0,0.26705375869854353,0.0015339179010508482,0.00040963854101060956,0.003192347143068712,1.3077084260860548e-06,30.000058400981136,0.02557589889730108
1156070000,대림제1동,257,328,585,영등포구,20.0,4.0,1.0,50.0,3.0,58.0,2.0,0.0,0.0,6.0,0.3738752621779609,0.0011447148515304837,0.0004279805652349652,0.0008022006351783491,3.4332628127547793e-07,83.00005840098113,0.024893624257916337
1123056000,전농제1동,974,867,1841,동대문구,0.0,0.0,0.0,54.0,3.0,35.0,1.0,0.0,0.0,4.0,0.26705375869854353,0.0012362920396529224,0.00033015643603840174,0.0025245322553219497,8.334905720810833e-07,36.00005840098114,0.02427072917173357
1117058000,효창동,383,353,736,용산구,40.0,8.0,1.0,76.0,3.0,26.0,1.0,0.0,0.0,5.0,0.3204645104382522,0.0017399665743263353,0.0005575975364204118,0.001009264388873957,5.62763336832971e-07,75.00005840098113,0.024257525260073038
1147056000,신월1동,605,611,1216,양천구,0.0,0.0,0.0,0.0,0.0,67.0,3.0,0.0,0.0,3.0,0.2136430069588348,0.0,0.0,0.0016674802946613206,0.0,68.00005840098113,0.02422471509041826
1129078000,장위제3동,879,640,1519,성북구,0.0,0.0,0.0,54.0,3.0,0.0,0.0,40.0,1.0,4.0,0.26705375869854353,0.0012362920396529224,0.00033015643603840174,0.0020829790851895937,6.877089511087267e-07,41.00005840098114,0.022806995640165306
1138055100,갈현제1동,607,695,1302,은평구,0.0,0.0,0.0,0.0,0.0,78.0,2.0,0.0,0.0,2.0,0.1602322552191261,0.0,0.0,0.0017854106444482232,0.0,79.00005840098113,0.022600366257496122
1132070000,방학제2동,621,603,1224,도봉구,0.0,0.0,0.0,71.0,3.0,49.0,1.0,0.0,0.0,4.0,0.26705375869854353,0.0016254950891732868,0.0004340945733097504,0.0016784505597577765,7.286062795595637e-07,50.00005840098114,0.02241185271610261
1138057000,대조동,698,770,1468,은평구,0.0,0.0,0.0,125.0,6.0,25.0,1.0,0.0,0.0,7.0,0.4272860139176696,0.0028617871288262094,0.0012228016149570435,0.002013043645199686,2.46155302032919e-06,26.000058400981136,0.022363830503326392
1159055000,상도제3동,687,713,1400,동작구,0.0,0.0,0.0,0.0,0.0,70.0,2.0,0.0,0.0,2.0,0.1602322552191261,0.0,0.0,0.0019197963918798097,0.0,71.00005840098113,0.021840562650622303
1154570000,시흥제4동,670,734,1404,금천구,0.0,0.0,0.0,0.0,0.0,68.0,2.0,0.0,0.0,2.0,0.1602322552191261,0.0,0.0,0.0019252815244280377,0.0,69.00005840098113,0.02128597985701387
1123053600,용신동,686,622,1308,동대문구,30.0,6.0,1.0,73.0,4.0,0.0,0.0,0.0,0.0,5.0,0.3204645104382522,0.0016712836832345063,0.000535587107351185,0.0017936383432705651,9.606495719064539e-07,37.00005840098114,0.021267538611174815
1156065000,신길제3동,622,552,1174,영등포구,0.0,0.0,0.0,99.0,4.0,40.0,1.0,0.0,0.0,5.0,0.3204645104382522,0.002266535406030358,0.0007263441592844838,0.0016098864029049263,1.1693315858615004e-06,41.00005840098114,0.021152399906428494
1114065000,신당제5동,337,258,595,중구,30.0,6.0,1.0,19.0,1.0,40.0,1.0,20.0,1.0,4.0,0.26705375869854353,0.00043499164358158383,0.00011616615342091914,0.0008159134665489191,9.478152893331571e-08,97.00005840098113,0.02113561025257163
1162073500,대학동,431,409,840,관악구,0.0,0.0,0.0,75.0,4.0,48.0,2.0,0.0,0.0,6.0,0.3738752621779609,0.0017170722772957257,0.0006419708478524478,0.0011518778351278858,7.39471990439491e-07,49.00005840098114,0.021102297903551986
1114062500,다산동,318,364,682,중구,0.0,0.0,0.0,85.0,4.0,59.0,2.0,0.0,0.0,6.0,0.3738752621779609,0.0019460152476018224,0.0007275669608994409,0.0009352150994728788,6.804316077107507e-07,60.00005840098114,0.02097924785061705
1132067000,쌍문제2동,601,596,1197,도봉구,0.0,0.0,0.0,94.0,5.0,33.0,1.0,0.0,0.0,6.0,0.3738752621779609,0.0021520639208773094,0.0008046034626417346,0.0016414259150572374,1.320696974924931e-06,34.00005840098114,0.020865446347495722
1132051300,창제3동,481,497,978,도봉구,0.0,0.0,0.0,133.0,8.0,28.0,1.0,0.0,0.0,9.0,0.5341075173970871,0.0030449415050710867,0.0016263261478928679,0.001341114908041753,2.1810902422772416e-06,29.000058400981136,0.020772728900870445
1174066000,성내제3동,661,769,1430,강동구,0.0,0.0,0.0,0.0,0.0,65.0,2.0,0.0,0.0,2.0,0.1602322552191261,0.0,0.0,0.00196093488599152,0.0,66.00005840098113,0.020737549611819946
1154564000,독산제4동,359,461,820,금천구,0.0,0.0,0.0,49.0,2.0,68.0,2.0,0.0,0.0,4.0,0.26705375869854353,0.0011218205544998741,0.0002995863956644757,0.0011244521723867457,3.3687057342243485e-07,69.00005840098113,0.020719970895953673
1141056500,충현동,426,511,937,서대문구,0.0,0.0,0.0,75.0,3.0,48.0,2.0,0.0,0.0,5.0,0.3204645104382522,0.0017170722772957257,0.0005502607267306696,0.0012848922994224156,7.070257704508195e-07,49.00005840098114,0.020176380750641033
1174056000,고덕제2동,1310,960,2270,강동구,0.0,0.0,0.0,46.0,3.0,23.0,1.0,0.0,0.0,4.0,0.26705375869854353,0.001053137663408045,0.00028124437144012003,0.003112812721119406,8.75461057162037e-07,24.000058400981136,0.019950968643244388
1120062000,금호4가동,676,519,1195,성동구,20.0,4.0,1.0,127.0,7.0,0.0,0.0,0.0,0.0,8.0,0.48069676565737834,0.0029075757228874287,0.0013976622458959007,0.0016386833487831234,2.290325849572436e-06,25.000058400981136,0.01969279064544056
1144060000,대흥동,320,381,701,마포구,0.0,0.0,0.0,105.0,7.0,41.0,1.0,0.0,0.0,8.0,0.48069676565737834,0.002403901188214016,0.0011555475261344063,0.0009612694790769619,1.1107925684958926e-06,42.00005840098114,0.019407350425607366
1171060000,석촌동,830,860,1690,송파구,0.0,0.0,0.0,80.0,4.0,25.0,1.0,0.0,0.0,5.0,0.3204645104382522,0.001831543762448774,0.0005869447751793808,0.0023174685016263416,1.3602260286723696e-06,26.000058400981136,0.019309370002020574
1165060000,방배1동,636,574,1210,서초구,0.0,0.0,0.0,87.0,4.0,35.0,1.0,0.0,0.0,5.0,0.3204645104382522,0.0019918038416630417,0.0006383024430075767,0.0016592525958389784,1.0591049854906831e-06,36.00005840098114,0.019142367603127184
1126060000,중화제1동,686,644,1330,중랑구,0.0,0.0,0.0,120.0,5.0,26.0,1.0,0.0,0.0,6.0,0.3738752621779609,0.002747315643673161,0.0010271533565639165,0.0018238065722858193,1.8733290424467104e-06,27.000058400981136,0.018410696152368497
