,정류장명,위도,경도,표준ID,ARS-ID
4711,갈현중앙시장,37.6232841899,126.9189696235,111001109,12481
4712,덕산중학교.씨티아파트,37.6001887986,126.90451074030001,111001123,12498
4713,덕산중학교.두산위브아파트,37.6003715553,126.90458047770001,111001124,12499
4714,대성중.고등학교,37.622241841,126.9113648182,111900102,12500
4715,시립은평병원,37.593453815100005,126.9220541967,111900101,12501
4716,경향파크아파트,37.609812690300004,126.90640588139999,111900111,12502
4717,12번지건영아파트,37.6290448926,126.91398737729999,111900058,12503
4718,두산.한신아파트,37.5996286571,126.90646280899999,111900057,12504
4719,선일여고.이비즈니스고,37.6205134295,126.9127522188,111900100,12506
4720,신비로마트,37.5935080891,126.92071302040002,111900118,12507
4721,대동슈퍼,37.6091453914,126.9069186823,111900099,12508
4722,미미슈퍼,37.628696532,126.9144806172,111900098,12509
4723,신사1동경로당,37.6011047367,126.9065878058,111900097,12510
4724,미니마트,37.626143677399995,126.913128566,111900096,12511
4725,미미아파트,37.619329837600006,126.9145751762,111900095,12512
4726,응암시장입구,37.5938507341,126.91840815479999,111900119,12513
4727,은혜마트,37.6078442485,126.90810052049999,111900094,12514
4728,충남슈퍼,37.6281888678,126.9152380123,111900093,12515
4729,라이프씨티후문.광성교회,37.6019571245,126.9065369075,111900092,12516
4730,후레쉬유통,37.625252103600005,126.91505101850001,111900091,12517
4731,갈현초교.로데오거리,37.6183017293,126.9171432868,111900090,12518
4732,구산마트,37.6075149639,126.9099346707,111900089,12520
4733,신창슈퍼,37.627539883400004,126.91621308149999,111900088,12521
4734,역촌센트레빌,37.6036440665,126.90667297190001,111900087,12522
4735,그린마트,37.624586769299995,126.9158414066,111900086,12523
4736,연신내역.물빛공원,37.6179370025,126.9200640466,111900112,12524
4737,금호아파트,37.5991458825,126.92159379620001,111900085,12525
4738,엔에스아파트,37.6074009938,126.91296008639999,111900084,12526
4739,대한슈퍼,37.6264916063,126.9170390302,111900083,12527
4740,천사원입구.서북병원,37.604605959699995,126.90722334459998,111900018,12528
4741,갈현1동주민센터,37.6237007979,126.9168212191,111900082,12529
4742,서부경찰서앞,37.6011577098,126.92250338299999,111900080,12531
4743,미주아트빌,37.607360641999996,126.9144620117,111900079,12532
4744,한일탕,37.6258625007,126.9181148695,111900078,12533
4745,GS편의점.제일영광교회,37.603803546900004,126.90896512319999,111900077,12534
4746,은평세무서,37.602688668,126.9267545856,111900103,12536
4747,동아문구,37.6250653271,126.9172320767,111900076,12538
4748,현대화마트,37.6029022786,126.91109092389999,111900075,12539
4749,불광보건소,37.6212263774,126.9276959244,111900074,12540
4750,은평문화예술회관,37.6036578292,126.9275532384,111900104,12541
4751,구산전철역,37.6107888716,126.91769871209999,111900122,12542
4752,갈현1동주민센터,37.6237981731,126.91690381139999,111900073,12543
4753,역촌초등학교후문,37.6021657689,126.9130783097,111900072,12544
4754,목욕탕앞,37.622039677800004,126.9300582848,111900071,12545
4755,현대아파트,37.6052022296,126.9289335194,111900070,12546
4756,주유소앞.삼성아파트후문,37.6094541116,126.92129187959999,111900069,12547
4757,우리들약국,37.6023270787,126.9155822164,111900068,12548
4758,불광중학교,37.6223118057,126.93159646069999,111900067,12549
4759,삼거리,37.606026986399996,126.9308932967,111900066,12550
4760,동명탕,37.6113704609,126.9222594504,111900065,12551
4761,갈현1동주민센터,37.6238134692,126.9168720735,111900064,12553
4762,불광동팀수양관,37.6225815388,126.9337169448,111900063,12554
4763,서울혁신파크,37.6064338527,126.93328728799999,111900105,12555
4764,동명여고후문,37.6134047996,126.9245556417,111900062,12556
4765,그린마트,37.6245869396,126.9160804483,111900061,12558
4766,불광중학교,37.6225288027,126.9315479397,111900060,12559
4767,녹번전철역,37.6016005455,126.9351218068,111900059,12560
4768,대조동우체국,37.6130339001,126.9265348858,111900056,12561
4769,하나은행역촌지점,37.6082433296,126.9203621159,111900123,12562
4770,후레쉬유통,37.6252216663,126.9153286159,111900055,12563
4771,목욕탕앞,37.6222250067,126.9299332498,111900054,12564
4772,불광전철역,37.6097102751,126.9302963675,111900053,12566
4773,갈헌1동주민센터,37.6234667674,126.91717833790001,111900052,12567
4774,미니마트,37.6260645355,126.9133371158,111900051,12568
4775,불광보건소,37.621475071599995,126.92772847399999,111900050,12569
4776,양광교회앞,37.6085524361,126.9288804949,111900113,12571
4777,동아문방구,37.6249708087,126.9173681302,111900049,12572
4778,석광사,37.6264706212,126.9117131583,111900048,12573
4779,한일탕,37.6257490703,126.91826793780001,111900046,12577
4780,연신내역.물빛공원,37.6179484142,126.9196188444,111900110,12581
4781,서강스카이빌,37.599637866,126.92157855709999,111900044,12582
4782,금원빌라,37.627346626,126.91833993780001,111900043,12584
4783,갈현초교.로데오거리,37.6183891774,126.9172043613,111900042,12585
4784,영진빌라,37.6280455191,126.91738507139999,111900040,12588
4785,미미아파트,37.6194836087,126.91477440450001,111900039,12589
4786,응암시장입구,37.5936340537,126.91910823319999,111900038,12590
4787,일진빌라,37.6286466894,126.9166823326,111900036,12592
4788,선일여고.이비즈니스고,37.620611725500005,126.91297196,111900035,12593
4789,신비로마트,37.593465478,126.9203269078,111900034,12594
4790,미주아트빌,37.6074762806,126.9148764255,111900033,12595
4791,미곡빌라,37.6291968727,126.91590985639999,111900032,12596
4792,대성중.고등학교,37.6223378691,126.9115502865,111900031,12597
4793,시립은평병원,37.5931435245,126.92218830709999,111900030,12598
4794,엔에스아파트,37.607514674099995,126.9131547681,111900029,12599
4795,양지빌라,37.6287104174,126.9149120747,111900028,12600
4796,구산마트,37.6076159546,126.91002516030001,111900027,12603
4797,구파발역.롯데몰,37.636809194099996,126.9186127456,111000915,12608
4798,하나은행역촌지점,37.608354928699995,126.92016151719999,111900124,12612
4799,은혜마트,37.6078265542,126.9085218863,111900026,12615
4800,은평마을,37.6081354955,126.90719970549999,111900025,12623
4801,대동슈퍼,37.6091680559,126.90709308459999,111900024,12627
4802,우리들약국,37.602420764899996,126.915544736,111900023,12679
4803,역촌초등학교후문,37.6022657636,126.913043084,111900022,12682
4804,현대화마트,37.603007690300004,126.91107041219999,111900021,12684
4805,GS편의점.제일영광교회,37.6039125765,126.9089627251,111900020,12685
4806,천사원입구,37.604711432100004,126.90728097610001,111900019,12705
4807,역촌센트레빌,37.6036115181,126.9065348376,111900017,12706
4808,라이프씨티아파트후문.광성교회,37.6019984659,126.9063998164,111900016,12713
4809,신사1동경로당,37.6010559497,126.9064259132,111900015,12714
4810,연신내역6번출구,37.6189932313,126.9202974084,111900014,12725
4811,두산.한신아파트,37.5996258649,126.9063506929,111900013,12727
4812,청구성심병원후문,37.620323507600006,126.9193772591,111900012,12733
4813,불광역,37.6094770109,126.9304948025,111000481,12739
4814,불광역,37.610051905300004,126.9304976655,111000482,12740
4815,역촌역,37.606813529499995,126.9234228739,111000483,12741
4816,역촌역,37.604969841,126.92194671840001,111000484,12742
4817,응암역,37.597681665500005,126.915151456,111000485,12743
4818,응암역,37.597900063000004,126.9156177958,111000486,12744
4819,새절역,37.5911367076,126.9134206649,111000487,12745
4820,새절역,37.591669694000004,126.9140270141,111000488,12746
4821,증산역,37.5837279163,126.90976179120001,111000489,12747
4822,증산역,37.583818630399996,126.9093755737,111000490,12748
4823,연갈현공판장후문,37.6231941796,126.91911246389999,111900010,12750
4824,삼성래미안아파트,37.6112536556,126.9380527715,111900009,12792
4825,현대힐스테이트1차정문,37.6118398751,126.9373194243,111900008,12794
4826,현대힐스테이트1차후문,37.6122743017,126.9358352057,111900007,12795
4827,현대홈타운아파트,37.612120590399996,126.9332606867,111900006,12804
4828,불광역9번출구,37.611051958800005,126.93024074590001,111900106,12806
4829,현대홈타운아파트,37.6119764495,126.93331858370001,111900004,12807
4830,현대힐스테이트1차후문,37.6124118652,126.9352811899,111900003,12808
4831,현대힐스테이트1차정문,37.6119827561,126.936586442,111900002,12809
4832,삼성래미안아파트,37.6110914359,126.9380064656,111900001,12810
4833,힐스테이트302동앞,37.5883424842,126.9253747237,111900129,12811
4834,힐스테이트116동앞,37.589629845,126.9249091668,111900131,12812
4835,서울연은초등학교,37.5907478447,126.9245151054,111900126,12813
4836,힐스테이트1단지정문앞,37.5915036842,126.9242436989,111900125,12814
4837,힐스테이트상가앞,37.5928402753,126.92327752370001,111900130,12815
4838,힐스테이트2단지후문앞,37.5920072263,126.92398500000002,111900132,12816
4839,서울연은초등학교,37.590540547399996,126.9244417099,111900128,12817
4840,힐스테이트212동앞,37.5894937244,126.92482097889999,111900127,12818
4841,힐스테이트302동앞,37.5886054665,126.92516044620001,111900133,12819
4842,태평양약국,37.5931230888,126.91773515790001,111900135,12820
4843,국민은행,37.589803625500004,126.91665966110001,111900136,12821
4844,풍림아그네스앞,37.6030068196,126.91860541620001,111900142,12827
4845,엔젤유치원입구,37.604161011399995,126.91846031969999,111900141,12828
4846,새생명약국앞,37.6060224907,126.9182215705,111900140,12829
4847,새생명약국앞,37.6059584123,126.9180755331,111900139,12830
4848,엔젤유치원입구,37.6041473815,126.9182961091,111900138,12831
4849,풍림아그네스앞,37.6029499433,126.9184491833,111900137,12832
4850,대림e편한세상1단지,37.6122294744,126.9064980004,111901113,12833
4851,대림e편한세상2단지,37.612833306700004,126.90663090540001,111900161,12834
4852,현대아파트입구,37.6133377398,126.9064105253,111900160,12835
4853,임창빌라,37.6135826427,126.9079657082,111900159,12836
4854,온누리약국,37.614311287199996,126.9091981199,111900158,12837
4855,G캐슬아파트,37.615205936100004,126.91507717469999,111900157,12838
4856,길마어린이공원,37.614801147600005,126.9160551992,111900156,12839
4857,길천사우나,37.6142901678,126.91723949040001,111900155,12840
4858,대림모터스,37.6145006565,126.9180072593,111900154,12841
4859,연서시장,37.619778413,126.9207984123,111900153,12842
4860,청구성심병원,37.621029926700004,126.91933231520001,111900152,12843
4861,아름다운교회,37.6165754435,126.91871523280001,111900151,12844
4862,길마어린이공원,37.6147815562,126.91638258620002,111900150,12845
4863,G캐슬아파트,37.6152700157,126.9152198293,111900149,12846
4864,한솔아파트입구,37.6158421464,126.91389497520001,111900148,12847
4865,온누리약국,37.6143933425,126.90927164850001,111900147,12848
4866,임창빌라,37.6137483452,126.9083379258,111900146,12849
4867,현대아파트입구,37.6134594849,126.9065349731,111900145,12850
4868,대림e편한세상2단지,37.6127764433,126.90651090819999,111900144,12851
4869,대림e편한세상1단지,37.612138428099996,126.9064516732,111900143,12852
4870,와산교,37.5887826612,126.9141028058,111900162,12853
4871,서울정형외과,37.5952882098,126.9187565139,111900164,12854
4872,벧엘블래스빌,37.595403383400004,126.9185163078,111900163,12855
4873,숭실고등학교,37.5923324067,126.9036804248,111901114,12856
4874,숭실고등학교입구,37.5922027629,126.9060595442,111901115,12857
4875,서신초등학교,37.591607674,126.90741405969999,111901116,12858
4876,삼거리.명진아파트,37.5904791173,126.9102786589,111901117,12859
4877,안디옥교회.새절역,37.5903420315,126.91314594040001,111901118,12860
4878,신사초등학교.새절역,37.5931645919,126.9134793725,111901119,12861
4879,농수산할인마트,37.5967350848,126.9080526428,111901121,12863
4880,행운슈퍼,37.5958755995,126.90594180120002,111901122,12864
4881,보람슈퍼.산새마을종점,37.5968616877,126.90512640969999,111901123,12865
4882,행운슈퍼,37.595786076799996,126.9059830043,111901124,12866
4883,상신초등학교,37.596649156999995,126.9083083377,111901125,12867
4884,새절역,37.5912354732,126.9134733954,111901127,12869
4885,삼거리.명진아파트,37.590585901,126.9104975116,111901128,12870
4886,서신초등학교,37.591699063,126.9075481701,111901129,12871
4887,숭실고등학교입구,37.592340538,126.9061080136,111901130,12872
4888,경남아너스빌.서북병원,37.604844196900004,126.9055112666,111901131,12873
4889,힐스테이트상가,37.5927411072,126.92365147139999,111901132,12874
4890,서부중앙교회,37.5891022476,126.92230302879999,111901133,12875
4891,응암초등학교,37.589376423400005,126.9212381918,111901134,12876
4892,성암문구사거리,37.58970267,126.92004058549999,111901135,12877
4893,응암동성당,37.5887749356,126.9191272933,111901136,12878
4894,응암감리교회대림시장앞,37.5893998027,126.9182019312,111901137,12879
4895,응암감리교회대림시장앞,37.5891702603,126.9181724269,111901138,12880
4896,응암동성당,37.589040611,126.91953230690001,111901139,12881
4897,성암문구사거리,37.5895742757,126.9200061957,111901140,12882
4898,응암초등학교,37.5892405896,126.9212641517,111901141,12883
4899,백련산힐스테이트2차앞,37.5891130149,126.9227502243,111901142,12884
4900,백련산힐스테이트2차상가앞,37.5919225483,126.923109976,111901143,12885
4901,은평세무서음식문화거리,37.6020443537,126.92513906280001,111901144,12886
4902,은평여성인력개발센터,37.607208438899995,126.9322422624,111901145,12887
4903,대조시장.NC백화점,37.6095175554,126.92783606020001,111901146,12888
4904,6번지입구,37.6268686558,126.9190319477,111900134,12991
4905,북가좌동삼거리,37.5754463835,126.9045265135,112000001,13001
4906,북가좌동삼거리,37.575143,126.905143,112000002,13002
4907,DMC래미안e.편한세상요진아파트,37.5716775164,126.9096099146,112000003,13003
4908,DMC래미안e.편한세상요진아파트,37.571577000000005,126.91031299999999,112000004,13004
4909,모래내시장.가좌역,37.5690774104,126.91506278530001,112000005,13005
4910,모래내시장.가좌역,37.569862,126.91378600000002,112000006,13006
4911,사천교,37.5675152918,126.9181448253,112000007,13007
4912,연희104고지앞.구성산회관,37.566242143000004,126.9250730207,112000008,13008
4913,연희104고지앞.구성산회관,37.5663570321,126.92578607639999,112000009,13009
4914,서대문우체국,37.5617697328,126.9320446385,112000010,13010
4915,서대문우체국,37.5625326219,126.93146211850001,112000011,13011
4916,연세대앞,37.5599353521,126.9357001425,112000012,13012
4917,연세대앞,37.5601569117,126.9354996016,112000013,13013
4918,세브란스병원앞,37.5599674551,126.9384506818,112000014,13014
4919,세브란스병원앞,37.560132600799996,126.93892368979999,112000015,13015
4920,이대후문,37.5626001751,126.9433012302,112000016,13016
4921,이대후문,37.5630635031,126.94364839299999,112000017,13017
4922,동교동삼거리,37.5577646946,126.92951964,113000415,13019
4923,신촌오거리.현대백화점,37.5559833987,126.9345037666,113000416,13021
4924,신촌오거리.2호선신촌역,37.555788458,126.9389815648,113000417,13023
4925,이대역,37.5568755655,126.94727052209998,113000411,13025
4926,산골고개,37.5953018189,126.9399957025,112000405,13026
4927,산골고개,37.5946921221,126.9406677327,112000406,13027
4928,홍제역,37.5884908289,126.944365257,112000407,13028
4929,홍제역,37.587843393200004,126.9453225684,112000408,13029
4930,홍제삼거리.인왕산한신휴플러스,37.585207045,126.9478427379,112000416,13030
4931,무악재역,37.5831543142,126.94980979360001,112000398,13031
4932,무악재역,37.5818652109,126.9506553191,112000400,13032
4933,안산초등학교,37.580686,126.951572,112000404,13033
4934,독립문역.한성과학고,37.5746889121,126.95757745120001,112000402,13034
4935,독립문역.한성과학고,37.5757049212,126.9564198085,112000401,13035
4936,영천시장,37.5699391328,126.9625329584,100000363,13036
4937,영천시장,37.5696103835,126.963006327,100000362,13037
4938,서대문역,37.5664745324,126.9658300015,112000403,13038
4939,경찰청.동북아역사재단,37.562476416100004,126.9692243077,112000399,13039
4940,인왕산.홍제원아파트,37.5843965104,126.9488623648,112000409,13040
4941,웨딩타운,37.557227000000005,126.952408,113000475,13042
4942,아현역,37.557425,126.956593,113000478,13044
4943,충정로역,37.5610582642,126.96349162930001,112000430,13045
4944,충정로역,37.56002266,126.9626986577,112000429,13046
4945,서대문역사거리,37.565579,126.96656499999999,101000304,13047
4946,모래내시장.가좌역,37.5698687461,126.9140622686,112000024,13107
4947,사천교,37.567710038099996,126.91830422950001,112000026,13109
4948,연희104고지앞.구성산회관,37.5661693552,126.92397730379999,112000027,13110
4949,연희104고지앞.구성산회관,37.56655,126.924998,112000028,13111
4950,서대문우체국,37.5631140964,126.93038282010001,112000029,13112
4951,서대문우체국,37.5630010161,126.93116285020001,112000030,13113
4952,연세대학교앞,37.5597025524,126.93511966940001,112000031,13114
4953,연대앞,37.560332454299996,126.9351881706,112000032,13115
4954,세브란스병원,37.559868015300005,126.93784065930001,112000033,13116
4955,세브란스병원,37.5602354225,126.9391115054,112000034,13117
4956,이대부중,37.5622161608,126.9429924976,112000035,13118
4957,이대부중,37.5636440514,126.94416300489999,112000036,13119
4958,이대부고,37.5648262366,126.9459959529,112000037,13120
4959,이대부고,37.5663177634,126.9464759832,112000038,13121
4960,홍은동동부센트레빌,37.59660326,126.9387670541,112000039,13122
4961,산골고개,37.59506873,126.9405745726,112000040,13123
4962,홍은사거리.북한산더샵아파트앞,37.5921459753,126.9413254183,112000041,13124
4963,홍제역,37.586895,126.946047,112000042,13125
4964,영천시장,37.5702993802,126.9619407017,112000050,13133
4965,금화초등학교.서울시교육청,37.567901417899996,126.96432599959999,112000051,13134
4966,충정로역2호선,37.5596112723,126.9640265994,112000054,13137
4967,이대역,37.5569763226,126.94690145969999,112000057,13140
4968,신촌기차역입구,37.5568082054,126.94384325870001,112000058,13141
4969,신촌역2호선,37.5562422457,126.9400304329,112000059,13142
4970,신촌아트레온,37.5565096313,126.94078803059999,112000433,13143
4971,동교동삼거리연희동방면,37.5586582575,126.9274994875,112000061,13144
4972,연세로.명물거리,37.5579302289,126.9370193852,112000062,13145
4973,연세로.스타광장,37.55663792,126.9367567472,112000063,13146
4974,연희동대우아파트,37.5626233467,126.9279552211,112000064,13147
4975,연희교차로,37.5657,126.930163,112000065,13148
4976,연희교차로,37.5661696097,126.93022715459999,112000066,13149
4977,연희3거리,37.5678664551,126.9319224998,112000067,13150
4978,연희3거리,37.5680790173,126.93175702799999,112000068,13151
4979,한성화교중고교.서대문소방서,37.572300887,126.9354132782,112000069,13152
4980,한성화교중고교.서대문소방서,37.5724773892,126.93520934600001,112000070,13153
4981,서대문자연사박물관입구,37.5750483644,126.93550487370001,112000071,13154
4982,서대문자연사박물관입구,37.5751824266,126.9351390733,112000072,13155
4983,서대문구청서대문보건소,37.5782448388,126.9360659508,112000073,13156
4984,서대문구청,37.5786159669,126.93584258950001,112000074,13157
4985,동신병원,37.5810994439,126.935975195,112000075,13158
4986,기업은행홍은동지점,37.5825648287,126.9363679674,112000076,13159
4987,정원여중,37.5862495334,126.93498793159999,112000077,13160
4988,정원여중.스위스그랜드호텔,37.5874282224,126.9351046694,112000078,13161
4989,홍은현대아파트.스위스그랜드호텔,37.5883525135,126.93634379049999,112000079,13162
4990,홍은현대아파트,37.5902190328,126.9387349166,112000080,13163
4991,유진상가,37.5918521023,126.94292233780001,112000081,13164
4992,유진상가,37.5921901747,126.94326293450001,112000082,13165
4993,문화촌현대아파트,37.5922196925,126.9466601388,112000083,13166
4994,문화촌현대아파트,37.5928208988,126.9470605857,112000084,13167
4995,서울여자간호대학,37.596107216,126.9492224035,112000085,13168
4996,서울여자간호대학,37.595642031,126.948705185,112000086,13169
4997,유원하나아파트,37.595884281,126.9526777041,112000087,13170
4998,유원하나아파트,37.5957597113,126.9521330685,112000088,13171
4999,홍지문.옥천암,37.596572414499995,126.9565922341,112000089,13172
5000,홍지문,37.59691,126.95626299999999,112000090,13173
5001,북가좌2동주민센터,37.579833,126.911478,112000091,13174
5002,북가좌2동주민센터,37.5802996548,126.9114608746,112000092,13175
5003,KT가좌지사,37.5818525112,126.9130475846,112000093,13176
5004,KT가좌지사,37.5828159644,126.9133034885,112000094,13177
5005,동도하이츠아파트,37.5846770601,126.9150178885,112000095,13178
5006,동도하이츠아파트,37.5849012516,126.9147685281,112000096,13179
5007,DMC.파크뷰자이,37.573781858000004,126.916111454,112000097,13180
5008,삼성래미안2차아파트,37.57125,126.91381200000001,112000098,13181
5009,모래내삼거리,37.5708653352,126.91316696790001,112000099,13182
5010,DMC래미안e.편한세상2.4단지,37.576740896,126.91099183979999,112000100,13183
5011,모래내우체국.증가교회,37.576322,126.911825,112000101,13184
5012,북가좌삼호.가재울아이파크아파트,37.575268436500004,126.91330997540001,112000102,13185
5013,북가좌삼호.가재울아이파크아파트,37.57553,126.913058,112000103,13186
5014,동부센트레빌아파트,37.575307,126.915772,112000105,13188
5015,DMC파크뷰자이.별동상가,37.5750680632,126.9163111835,112000106,13189
5016,래미안루센티아아파트,37.5753792994,126.9181473127,112000107,13190
5017,명지대사거리,37.5770712714,126.9206455392,112000108,13191
5018,DMC에코자이아파트,37.5764335942,126.91955645670001,112000109,13192
5019,DMC센트럴아이파크아파트,37.5781527531,126.9217074138,112000110,13193
5020,명지대,37.5791366844,126.92354859950001,112000111,13194
5021,명지대,37.5799130681,126.9243947079,112000112,13195
5022,명지대삼거리,37.580819679099996,126.9259970375,112000113,13196
5023,명지대삼거리,37.5812704533,126.926363438,112000114,13197
5024,고은초등학교.홍제센트럴아이파크,37.5852299437,126.9446994488,112000115,13198
5025,신연중학교서대문도서관,37.583957533,126.9408336411,112000116,13199
5026,백련교,37.5829006647,126.9375486367,112000117,13200
5027,서대문문화체육회관입구,37.5814081994,126.93539069209999,112000118,13201
5028,홍연2교두산아파트앞,37.578421233600004,126.9308803247,112000119,13202
5029,홍남교,37.576642,126.927497,112000120,13203
5030,연가교,37.5725614324,126.92218207100001,112000121,13204
5031,연희파크푸르지오앞,37.575359000300004,126.9273349864,112000122,13205
5032,홍연시장,37.5770270617,126.9305657356,112000123,13206
5033,연희홍연아파트,37.577997674,126.93235483209999,112000124,13207
5034,서대문구청,37.5790506621,126.934871913,112000125,13208
5035,남가좌현대아파트,37.5749175727,126.9218592217,112000126,13209
5036,신촌기차역,37.5586548162,126.94253113180001,112000127,13210
5037,신촌기차역,37.5581513,126.94293334049999,112000128,13211
5038,증산교앞,37.5780399456,126.9048028539,112000129,13212
5039,연희지하차도,37.5770850476,126.9326670071,112000130,13213
5040,연희지하차도,37.5775442547,126.93205747719999,112000131,13214
5041,홍연2교현대교통종점,37.5782989948,126.9298773103,112000132,13215
5042,홍연2교현대교통종점,37.5785198559,126.93003561139999,112000133,13216
5043,명지대입구.서울무용센터,37.580905163400004,126.9272548686,112000134,13217
5044,명지중고등학교,37.5826738464,126.9255581481,112000135,13218
5045,명지중고등학교,37.5827929363,126.92579014399999,112000136,13219
5046,명지전문대.충암중고등학교,37.5848125818,126.9234431529,112000137,13220
5047,명지전문대.충암중고등학교,37.5845093265,126.9240809439,112000138,13221
5048,연희동자치회관,37.5696618498,126.9310921925,112000139,13222
5049,연희동자치회관,37.5697475722,126.9312958858,112000140,13223
5050,연희A지구아파트,37.5717018011,126.9293638634,112000141,13224
5051,연희A지구아파트,37.5718307606,126.92953695290001,112000142,13225
5052,홍남교.자전거대여소앞,37.574809892,126.9267785046,112000143,13226
5053,홍남교.자전거대여소앞,37.574688481500004,126.9271612879,112000144,13227
5054,백련시장,37.5766469566,126.9249301317,112000145,13228
5055,백련시장,37.5769631824,126.9248403722,112000146,13229
5056,명지대사거리제일은행앞,37.5774643652,126.9221478324,112000147,13230
5057,명지대사거리국민은행앞,37.5775501272,126.92256974809999,112000148,13231
5058,연가초교삼성아파트앞,37.5791189521,126.9172942879,112000149,13232
5059,연가초교연희중학교삼성아파트앞,37.578877161,126.918158429,112000150,13233
5060,북가좌사거리,37.5814452007,126.91425503209999,112000151,13234
5061,북가좌사거리,37.5818379941,126.91414248870001,112000152,13235
5062,북가좌119안전센터,37.5827046271,126.91262086209998,112000153,13236
5063,북가좌119안전센터,37.583148701999995,126.91240181469999,112000154,13237
5064,충정로역5호선,37.561714,126.964018,112000155,13238
5065,미동초등학교,37.5631581038,126.9644505142,112000157,13240
5066,DMC한양아파트,37.5762874167,126.9083351828,112000158,13241
5067,북가좌초등학교현대아파트앞,37.5767876006,126.90843646540002,112000159,13242
5068,신촌기차역,37.5591991385,126.9423004618,112000436,13244
5069,독립문역,37.5755147437,126.95629198569999,112000167,13250
5070,서대문경찰서,37.563413,126.968395,112000169,13252
5071,충정로역2호선,37.5597212618,126.9642110489,112000170,13253
5072,연가교,37.572520000000004,126.921793,112000173,13256
5073,명지대입구.신원지벤스타,37.5805560243,126.9280443741,112000175,13258
5074,현대백화점,37.5566664866,126.9330023083,112000176,13259
5075,서대문종합사회복지관,37.5712597156,126.9200245273,112000177,13260
5076,서대문종합사회복지관,37.570963337100004,126.92014371329999,112000178,13261
5077,홍남교백련시장입구,37.5752855695,126.9251839684,112000179,13262
5078,북가좌초교사거리,37.5787263414,126.9102546757,112000180,13263
5079,북가좌초교사거리,37.578365000000005,126.91033300000001,112000181,13264
5080,은가어린이공원구150번종점,37.5829339719,126.9196202751,112000182,13265
5081,증산교앞,37.57841037,126.90489748700001,112000183,13266
5082,두산위브아파트,37.5805574973,126.915323745,112000184,13267
5083,두산위브아파트,37.580411898899996,126.9158526612,112000185,13268
5084,독립문공원.극동아파트,37.5718528892,126.9593190984,112000187,13270
5085,봉원동사거리,37.5668611224,126.9464767265,112000195,13278
5086,봉원사,37.569729941999995,126.9459109035,112000196,13279
5087,봉원사,37.5697651824,126.9461248391,112000197,13280
5088,봉원동사거리,37.5667963452,126.94670091360001,112000198,13281
5089,삼호아파트,37.571642232100004,126.9598988469,112000199,13282
5090,서부운수기점,37.581632,126.910257,112000202,13285
5091,중소기업은행,37.582238967399995,126.9128965449,112000216,13299
5092,봉원사길,37.5683540231,126.946017179,112000230,13313
5093,봉원사길,37.568259496799996,126.94621082709999,112000231,13314
5094,연세로.문학의거리,37.5564262835,126.93698216760001,112000392,13324
5095,독립문역.서대문형무소역사관,37.5763938404,126.955308749,112000314,13325
5096,독립문공원,37.5764875221,126.9552249123,112000313,13326
5097,남가좌동현대아파트후문,37.5739820992,126.9189766576,112000415,13327
5098,남가좌동현대아파트후문,37.5744342988,126.9187610612,112000414,13328
5099,산골고개,37.5948783831,126.9401443933,112000417,13329
5100,DMC래미안e-편한세상3단지,37.5751661304,126.9067640004,112000426,13330
5101,DMC래미안e-편한세상3단지,37.5750474159,126.9070551106,112000422,13331
5102,연흥교회,37.5724995465,126.9212594657,112000421,13332
5103,홍제역4번출구,37.589373284699995,126.943082762,112000424,13334
5104,남가좌동새마을금고,37.574428999999995,126.917304,112000425,13335
5105,서대문구의회앞,37.5757885983,126.95372521870001,112000427,13336
5106,독립문파크빌,37.5745776862,126.9518579342,112000428,13337
5107,두산아파트,37.5786885523,126.9319058543,112000431,13338
5108,DMC.파크뷰자이,37.573768,126.91632800000001,112000432,13339
5109,아현가구단지,37.5586613075,126.96089235379999,112000437,13340
5110,정원슈퍼,37.586436018600004,126.93172441969999,112900227,13500
5111,홍은동국민주택,37.6053228505,126.94972581299999,112900116,13501
5112,백련사,37.584835594699996,126.92852940709999,112900218,13502
5113,풍진베이스타운.안산자락길입구,37.582418683200004,126.94309711540001,112900007,13503
5114,유원하나아파트정문,37.5953611879,126.9515387841,112900006,13504
5115,개미마을,37.589797675,126.9539148251,112900205,13505
5116,두산아파트,37.559120161100005,126.949261098,112900005,13506
5117,북아현삼거리,37.564805070300004,126.95297480389999,112900180,13507
5118,궁동근린공원입구,37.5695765271,126.9241991219,112900004,13508
5119,뜨란채아파트101동,37.565837009,126.9587733457,112900003,13509
5120,삼성빌라,37.595689513800004,126.9336841835,112900002,13510
5121,소공원,37.5863364542,126.9325182667,112900219,13511
5122,풍림.극동아파트,37.60361334,126.9493769958,112900115,13512
5123,명지고후문,37.584106951,126.92908945299999,112900220,13513
5124,한양슈퍼,37.5828145423,126.9436821958,112900001,13514
5125,홍은초등학교,37.5968898285,126.9503226419,112900114,13515
5126,삼거리연탄가게,37.5904915483,126.95338432860001,112900207,13516
5127,초원약국,37.5597710801,126.95003375629999,112900112,13517
5128,추계초등학교,37.563591600100004,126.9541934784,112900111,13518
5129,궁동근린공원회관,37.570943327100004,126.9253683141,112900189,13519
5130,하나로마트.동신병원,37.5809345408,126.93596854270001,112900223,13520
5131,뜨란채아파트.노인복지관,37.568067297,126.9590155058,112900170,13521
5132,금화장오거리,37.5643630011,126.95929147620001,112900181,13522
5133,미성아파트,37.5932894508,126.93446428940001,112900110,13523
